time,padx,pady,error_x,error_y,vx,vy,tof,h
14.325961,0,0,-44.09993217218131,-23.562597106622352,-19,-11,75,30
14.406199,0,0,-42.069547365872545,-27.021346828583624,-18,-12,73,30
14.486441,0,0,-39.76835009642867,-30.306407418364223,-17,-14,78,30
14.56671,0,0,-37.21013460125271,-33.39769277894291,-16,-15,78,30
14.64712,0,0,-34.407408881126756,-36.27850898379038,-15,-17,78,30
14.727358,0,0,-31.38869849766725,-38.919784257142815,-13,-18,74,30
14.807615,0,0,-28.167491203373,-41.31092397063886,-12,-19,74,30
14.887943,0,0,-24.761755895019057,-43.43794936453019,-10,-20,73,30
14.968255,0,0,-21.197177335192677,-45.28443080155026,-9,-21,73,30
15.048522,0,0,-17.497988146028177,-46.83823663249351,-7,-21,73,30
15.128875,0,0,-13.681984567766639,-48.09161359621234,-5,-22,73,30
15.20925,0,0,-9.776566981480126,-49.03487267299297,-4,-22,77,30
15.289479,0,0,-5.815222761461937,-49.66068046487659,-2,-23,77,30
15.369795,0,0,-1.8138212936778475,-49.967089692262455,0,-23,71,30
15.450232,0,0,2.2085184431669598,-49.951200649095426,1,-23,72,30
15.53049,0,0,6.205931214627821,-49.613369344958905,3,-23,72,30
15.610874,0,0,10.16916000225152,-48.954960778746496,4,-23,72,30
15.691178,0,0,14.06321052435171,-47.981518418530314,6,-22,72,30
15.771403,0,0,17.864003234847146,-46.69986497223917,8,-22,73,30
15.851742,0,0,21.554060154075298,-45.115656826366866,10,-21,73,30
15.931985,0,0,25.101103228560294,-43.2427406244003,11,-20,73,30
16.012273,0,0,28.488532307321258,-41.09018772133699,13,-19,74,30
16.092635,0,0,31.69468884134277,-38.67100592498806,14,-18,74,30
16.172982,0,0,34.69546044979795,-36.00312520013376,16,-17,73,30
16.253224,0,0,37.47059860913572,-33.10519958968736,17,-16,72,30
16.333545,0,0,40.00499341880883,-29.99334095363606,18,-14,74,30
16.413977,0,0,42.286450277314515,-26.680631981724257,19,-13,74,30
16.494203,0,0,44.288668986920065,-23.205900098186767,20,-11,73,30
16.574558,0,0,46.00812350187202,-19.576837636260134,21,-10,74,30
16.654836,0,0,47.42955843427058,-15.825201001254694,22,-8,73,30
16.735187,0,0,48.5470837979016,-11.96581191225736,22,-6,73,30
16.815443,0,0,49.34992710380104,-8.036460343305581,23,-5,73,30
16.89574,0,0,49.835628938095496,-4.050936724321776,23,-3,73,30
16.976103,0,0,49.99998513660257,-0.0385530740953882,23,-1,72,30
17.056329,0,0,49.84213018607433,3.9701459059357473,23,0,73,30
17.136609,0,0,49.36341503088654,7.953191591332665,23,2,74,30
17.216878,0,0,48.56647374144945,11.88686789365059,22,3,74,30
17.297203,0,0,47.45614052775778,15.745308069698263,22,5,74,30
17.377433,0,0,46.041629645340265,19.49790603119536,21,7,73,30
17.457723,0,0,44.3295153110145,23.12777707196547,21,9,73,30
17.538184,0,0,42.327481342580306,26.615490286551474,20,10,73,30
17.61841,0,0,40.05792772996443,29.922607272444466,19,12,73,30
17.698689,0,0,37.52965766210382,33.038232334150266,18,13,73,30
17.779032,0,0,34.75707678750242,35.94364496246395,16,14,72,30
17.859259,0,0,31.76441453480275,38.61375362822439,15,16,72,30
17.939535,0,0,28.566395220340063,41.03609464989733,14,17,72,30
18.020027,0,0,25.17386700802959,43.2004215241245,12,18,72,30
18.100258,0,0,21.630734362049996,45.07894553955793,10,19,72,30
18.180505,0,0,17.947114803790264,46.667987638418396,9,19,72,30
18.260739,0,0,14.149204398399364,47.95623019892531,7,20,73,30
18.34123,0,0,10.2485162075051,48.93840940962942,5,21,75,30
18.421451,0,0,6.292616172548489,49.602449351871535,4,21,75,30
18.501693,0,0,2.296669140232422,49.94722525686792,2,21,72,30
18.582063,0,0,-1.718547547177811,49.970457215519744,0,21,72,30
18.662282,0,0,-5.719471963892136,49.67179924720114,-1,21,72,30
18.742593,0,0,-9.684564868187444,49.053126335778735,-3,21,72,30
18.823028,0,0,-13.595714327367084,48.11607373766718,-4,20,72,30
18.903248,0,0,-17.40807045863063,46.871730103628046,-6,20,70,30
18.983517,0,0,-21.109197272335987,45.32550926925811,-8,19,72,30
19.06376,0,0,-24.67543680723098,43.48704195932796,-9,18,70,30
19.144099,0,0,-28.084876934976354,41.367132938448044,-11,17,70,30
19.224321,0,0,-31.310475320681014,38.98274150432503,-12,16,71,30
19.30461,0,0,-34.33478721166235,36.34724731158974,-14,15,71,30
19.385059,0,0,-37.14444171902257,33.47074019770306,-15,14,71,30
19.465306,0,0,-39.708900011790135,30.384260067568754,-16,13,72,30
19.545568,0,0,-42.01747211048078,27.102251519845545,-17,11,72,30
19.626016,0,0,-44.059057890510246,23.638938592937443,-18,10,71,30
19.706285,0,0,-45.81299249271423,20.02922162398004,-19,8,71,30
19.78659,0,0,-47.271887816564906,16.29013880413861,-20,6,70,30
19.867005,0,0,-48.42781738618647,12.439714755981178,-20,5,70,30
19.947237,0,0,-49.269060343809144,8.51819774589044,-21,3,71,30
20.027504,0,0,-49.79334846658827,4.541194609891919,-21,1,71,30
20.107911,0,0,-49.99722942402825,0.5263553182825313,-21,0,71,30
20.188248,0,0,-49.87827514611127,-3.486784829727564,-21,-2,70,30
20.268573,0,0,-49.43757599670882,-7.478374126081129,-21,-3,69,30
20.349036,0,0,-48.6769571600725,-11.426016000184273,-21,-5,70,30
20.429439,0,0,-47.60165434730617,-15.299755011096996,-20,-7,70,30
20.509917,0,0,-46.21733586573822,-19.077679771752845,-20,-9,70,30
20.59043,0,0,-44.533384552389585,-22.73274423181216,-19,-10,69,30
20.670747,0,0,-42.566378374046664,-26.23172567936567,-18,-12,70,30
20.751093,0,0,-40.323482990456405,-29.56377376990923,-17,-13,69,30
20.83144,0,0,-37.820081594927515,-32.70537307772264,-16,-15,69,30
20.911759,0,0,-35.07421244393789,-35.63424787248235,-15,-16,71,30
20.992057,0,0,-32.102997338747855,-38.33272181659356,-14,-17,71,30
21.07232,0,0,-28.926516438222382,-40.78304361801912,-12,-19,70,30
21.152665,0,0,-25.560333549564323,-42.97289085964565,-11,-20,71,30
21.233154,0,0,-22.0216394448007,-44.889279301000116,-9,-21,71,30
21.313627,0,0,-18.341964614821013,-46.51421647269417,-7,-21,70,30
21.394099,0,0,-14.543828372807813,-47.838029393593445,-6,-22,70,30
21.474381,0,0,-10.660495894507866,-48.85032064667724,-4,-22,70,30
21.554853,0,0,-6.700762603698814,-49.54896346573631,-2,-23,70,30
21.635194,0,0,-2.700825873539428,-49.92700210908742,0,-23,70,30
21.715463,0,0,1.3113185083578256,-49.98280147980541,0,-23,72,30
21.795724,0,0,5.314425111134215,-49.716766646053586,2,-23,73,30
21.875997,0,0,9.283269236280713,-49.13065145392155,4,-23,73,30
21.956693,0,0,13.214054569632133,-48.222284908854995,6,-22,72,30
