time,padx,pady,error_x,error_y,vx,vy,vz,h,tof,cam
2.030496,0,0,-36.171902248595984,-34.51946534519353,-21,-20,0,20,6553,NA
2.110859,0,0,-33.28354210288596,-37.31227445607434,-11,-13,0,20,6553,NA
2.191338,0,0,-30.17445437584901,-39.86856284241767,-10,-14,0,20,6553,NA
2.271767,0,0,-26.875654312270232,-42.16277037016603,-8,-15,0,20,6553,NA
2.352089,0,0,-23.405772313076024,-44.1833659019822,-7,-16,0,20,6553,NA
2.432453,0,0,-19.782008771290567,-45.92028014910823,-6,-17,0,20,47,NA
2.512755,0,0,-16.034225124513966,-47.35930346464573,-5,-17,0,20,47,NA
2.592984,0,0,-12.18721317076198,-48.49197701816668,-3,-18,0,20,6553,NA
2.673276,0,0,-8.260531351010524,-49.31291536503365,-2,-18,0,20,6553,NA
2.753548,0,0,-4.277706301513065,-49.816676211867,-1,-18,0,20,6553,NA
2.833758,0,0,-0.2724421445987764,-49.99925774726907,0,-19,0,20,6553,NA
2.914126,0,0,3.742134357071282,-49.85976765342601,1,-19,0,20,48,NA
2.994437,0,0,7.728128829871077,-49.39915004115876,3,-18,0,20,48,NA
3.074929,0,0,11.677219879821518,-48.617306958307566,4,-18,0,20,6553,NA
3.155217,0,0,15.537151390523507,-47.524698070245044,5,-18,0,20,6553,NA
3.23579,0,0,19.31123164377575,-46.12023777476038,7,-17,0,20,6553,NA
3.316423,0,0,22.96333281169876,-44.41492256189533,8,-17,0,20,6553,NA
3.396805,0,0,26.45730872325156,-42.426534328443054,9,-16,0,20,6553,NA
3.477266,0,0,29.780008734265095,-40.164052083761355,11,-16,0,20,6553,NA
3.5578,0,0,32.914725744779375,-37.63802371466863,12,-15,0,10,6553,NA
3.638226,0,0,35.83352400196082,-34.8705973221122,13,-14,0,10,6553,NA
3.718781,0,0,38.52200909129582,-31.875614748113044,14,-13,0,10,6553,NA
3.79904,0,0,40.954771118112404,-28.68286461745106,15,-12,0,10,6553,NA
3.879423,0,0,43.1252592048777,-25.302411318135487,15,-11,0,10,6553,NA
3.959764,0,0,45.01712852637556,-21.759093254080792,16,-9,0,10,6553,NA
4.040081,0,0,46.61774636835523,-18.0772155913377,17,-8,0,10,6553,NA
4.120615,0,0,47.9202263244999,-14.270666032414422,17,-7,0,10,70,NA
4.200913,0,0,48.91099677870964,-10.378554529078498,18,-5,0,10,70,NA
4.281332,0,0,49.58664330101465,-6.415980528176443,18,-4,0,10,77,NA
4.361777,0,0,49.94175488373505,-2.412699552975078,18,-2,0,20,90,NA
4.44218,0,0,49.974201272694415,1.6059910199709908,18,-1,0,20,100,NA
4.522543,0,0,49.683730204628304,5.614886726702989,18,0,0,20,100,NA
4.602864,0,0,49.07331259561695,9.581753017734457,18,1,0,20,103,NA
4.683284,0,0,48.14528463728969,13.491907470567568,18,2,0,20,97,NA
4.763779,0,0,46.90358507855636,17.322058387461496,18,4,0,10,100,NA
4.843993,0,0,45.36484304964673,21.02453364716846,17,5,0,10,101,NA
4.924516,0,0,43.527712163977675,24.603623183789626,16,6,0,10,105,NA
5.004927,0,0,41.41008686712277,28.021504343224446,16,8,0,10,99,NA
5.085574,0,0,39.01998773277543,31.26404576081054,15,9,0,10,98,NA
5.165848,0,0,36.38466173962075,34.29513653702777,14,10,0,10,98,NA
5.246325,0,0,33.511538267142214,37.107638067786844,13,11,0,10,94,NA
