time,padx,pady,error_x,error_y,vx,vy,tof,h
2.030429,0,0,-36.31276996645922,-34.37124870241139,-21,-20,77,60
2.110858,0,0,-33.434942455965654,-37.176667722729874,-11,-13,77,60
2.191244,0,0,-30.340460054971658,-39.742376421807855,-10,-14,77,60
2.271556,0,0,-27.054374334843374,-42.048315416318026,-9,-15,77,60
2.351984,0,0,-23.58861207464132,-44.08602250591547,-7,-16,77,60
2.432311,0,0,-19.975550471809076,-45.83641983563079,-6,-17,76,60
2.512762,0,0,-16.22821056642267,-47.29318324887687,-5,-17,76,60
2.593184,0,0,-12.375247894529727,-48.444331345875106,-3,-18,77,60
2.673522,0,0,-8.447491927837616,-49.28123253459798,-2,-18,77,60
2.753874,0,0,-4.465917392003697,-49.80015644400928,-1,-18,77,60
2.83422,0,0,-0.4530393672590528,-49.997947511190034,0,-19,77,60
2.914555,0,0,3.560516566319105,-49.87306609564893,1,-19,77,60
2.994946,0,0,7.554266419813873,-49.42603624466029,3,-18,77,60
3.075364,0,0,11.499970182593481,-48.65953848732498,4,-18,77,60
3.155863,0,0,15.374214655822321,-47.57765782083748,5,-18,77,60
3.236391,0,0,19.15196200716943,-46.18660359104075,7,-18,77,60
3.316782,0,0,22.800155562937825,-44.49890904624332,8,-17,77,60
3.397249,0,0,26.303160123586895,-42.52227378107794,9,-16,76,60
3.477699,0,0,29.63417407264445,-40.27177332862569,10,-16,76,60
3.558108,0,0,32.77433012681909,-37.76034010358327,12,-15,77,60
3.638439,0,0,35.69860691015186,-35.008705555539436,13,-14,77,60
3.718767,0,0,38.392650208929126,-32.031303594059594,14,-13,77,60
3.799122,0,0,40.83985824102602,-28.846247223042703,15,-12,77,60
3.879558,0,0,43.02554634150737,-25.471599125590878,15,-11,77,60
3.959871,0,0,44.93043949477487,-21.937538759085403,16,-9,77,60
4.040184,0,0,46.545479350812045,-18.262484825541392,17,-8,77,60
4.120513,0,0,47.8603537844538,-14.470194733552095,17,-7,77,60
4.200868,0,0,48.86783104872985,-10.579938024052646,18,-5,78,60
4.281107,0,0,49.558598624094486,-6.629125313033407,18,-4,78,60
4.361323,0,0,49.93043069632471,-2.636681717521995,18,-2,78,60
4.441731,0,0,49.980934280161094,1.3806550916930411,18,-1,78,60
4.52205,0,0,49.70889320501063,5.387572396993691,18,0,79,60
4.602542,0,0,49.11467794063333,9.3674121713452,18,1,78,60
4.682837,0,0,48.20511056482776,13.27657016825997,18,2,79,60
4.7631,0,0,46.98539271875959,17.098914324129858,18,4,79,60
4.843703,0,0,45.45688705300731,20.82477897722174,17,5,81,60
4.924175,0,0,43.634848325426844,24.413111469392714,17,6,82,60
5.004502,0,0,41.535595582943216,27.83512708018751,16,7,82,60
5.084846,0,0,39.16754034169463,31.07899264103847,15,9,80,60
5.16512,0,0,36.549015946776336,34.11992721742368,14,10,81,60
5.245565,0,0,33.6901960983538,36.94550969812794,13,11,81,60
5.326042,0,0,30.6110355283321,39.53434587650579,12,12,81,60
5.406306,0,0,27.34162510225105,41.86210143755274,11,13,81,60
5.48675,0,0,23.890481724763866,43.92317022892045,10,13,81,60
5.567181,0,0,20.28264835953738,45.701358574153524,9,14,81,60
5.647688,0,0,16.541691121303746,47.18445140983818,7,15,81,60
5.728075,0,0,12.699404018608135,48.36036742594249,6,15,81,60
5.808463,0,0,8.776859725969462,49.22363998477414,5,16,82,60
5.888933,0,0,4.791831607530358,49.76985382583591,3,16,80,60
5.969272,0,0,0.7805012542225489,49.993907806773386,2,16,81,60
6.049632,0,0,-3.235392480770808,49.895212550858744,0,16,81,60
6.130079,0,0,-7.234495277258168,49.47385246858516,0,16,81,60
6.210494,0,0,-11.18371368999894,48.73319759773752,-1,16,79,60
6.290914,0,0,-15.062504165743604,47.677258397027785,-3,15,81,60
6.371277,0,0,-18.842870446654473,46.31356424775139,-4,15,82,60
6.451644,0,0,-22.499184761390982,44.65183854079014,-6,14,82,60
6.532038,0,0,-26.01170905123148,42.70118256247809,-7,14,82,60
6.612428,0,0,-29.356995464446705,40.474273524060386,-8,13,80,60
6.692822,0,0,-32.51347717369077,37.98517871586087,-9,12,81,60
6.773075,0,0,-35.454308263754456,35.25609203440836,-10,11,81,60
6.853572,0,0,-38.173886978222114,32.291707185807375,-11,10,82,60
6.934043,0,0,-40.64546631812545,29.119513522415332,-12,9,82,60
7.014604,0,0,-42.85785350655147,25.752755052828302,-13,8,81,60
7.095043,0,0,-44.78863207068205,22.225625688314633,-14,7,80,60
7.175422,0,0,-46.427867858640596,18.5594473543963,-14,6,79,60
7.255878,0,0,-47.769282879415215,14.768060576338671,-15,4,79,60
7.336165,0,0,-48.80023530994483,10.887471409561257,-15,3,80,60
7.416625,0,0,-49.51741370427269,6.9300606086748955,-16,2,81,60
7.49698,0,0,-49.913905194460334,2.9329282702490262,-16,0,78,60
7.577348,0,0,-49.98829319239684,-1.081916683932835,-16,0,79,60
7.657821,0,0,-49.73943451523773,-5.097906835592185,-16,-2,79,60
7.738038,0,0,-49.170851795754025,-9.067928852830361,-16,-3,79,60
7.818351,0,0,-48.28487025650992,-12.983501234721077,-16,-4,78,60
7.8988,0,0,-47.08599228845197,-16.81990874564549,-15,-6,77,60
7.979282,0,0,-45.58099622174889,-20.55170998804999,-15,-7,79,60
8.059611,0,0,-43.78454081209623,-24.143611699037056,-14,-8,79,60
8.140033,0,0,-41.70421739642298,-27.581846409402882,-14,-10,78,60
8.220467,0,0,-39.353225872658726,-30.843534385921206,-13,-11,81,60
8.30091,0,0,-36.74668103228393,-33.9069525777765,-12,-12,79,60
8.381356,0,0,-33.902717678058195,-36.75058821354946,-11,-13,80,60
8.461716,0,0,-30.843268389113565,-39.35343434920398,-10,-14,80,60
8.542083,0,0,-27.585601293146556,-41.70173379244023,-9,-15,79,60
8.622553,0,0,-24.144589308653526,-43.78400172570404,-8,-16,81,60
8.703,0,0,-20.546185415253724,-45.583486756521985,-6,-16,80,60
8.783335,0,0,-16.82218370915024,-47.085179571236644,-5,-17,80,60
8.863776,0,0,-12.985638425352382,-48.28429552852575,-4,-17,80,60
8.944231,0,0,-9.061652738616656,-49.17200880221105,-2,-18,78,60
9.024632,0,0,-5.083067091539451,-49.74095323717579,-1,-18,77,60
9.105077,0,0,-1.0695414511022656,-49.9885595019938,0,-18,80,60
9.185327,0,0,2.9401797508267276,-49.91347857075109,1,-18,80,60
9.265779,0,0,6.941008615428247,-49.515880274923425,2,-18,79,60
9.346114,0,0,10.89415380372716,-48.79874396847461,4,-18,80,60
9.426368,0,0,14.77082069764641,-47.768429489757985,5,-18,80,60
9.506659,0,0,18.554934881628647,-46.42967145628451,6,-17,78,60
9.587036,0,0,22.221101654224913,-44.790876763829964,8,-17,78,60
9.66726,0,0,25.74087398087635,-42.86499045492304,9,-16,78,60
9.747531,0,0,29.09359824462018,-40.6640202289522,10,-15,79,60
9.82785,0,0,32.263787860602136,-38.19748673520369,11,-15,77,60
9.908083,0,0,35.22111639458327,-35.4890540860026,12,-14,77,60
9.98838,0,0,37.953528292349944,-32.550417664936234,13,-13,80,60
10.068779,0,0,40.44575594942813,-29.39627230924525,14,-12,79,60
10.149149,0,0,42.67529023057431,-26.054166725041288,15,-11,79,60
10.229479,0,0,44.62847666455353,-22.545488919103114,16,-9,80,60
10.309774,0,0,46.29242655208212,-18.894741171026457,17,-8,79,60
10.390271,0,0,47.6622212460763,-15.11001872566918,17,-7,80,60
10.470787,0,0,48.72301407295636,-11.227996243608928,18,-5,80,60
10.551367,0,0,49.46877509708397,-7.269132712650479,18,-4,79,60
10.631814,0,0,49.89292491881907,-3.270480552622676,18,-3,80,60
10.712297,0,0,49.994353871766286,0.7513860157119767,18,-1,79,60
10.792805,0,0,49.7720121757678,4.769360960885848,18,0,79,60
10.873205,0,0,49.22816727585436,8.751431120708306,18,1,79,60
10.953737,0,0,48.36462372397128,12.683184617385123,18,2,78,60
11.034306,0,0,47.18693806279561,16.53459634396591,18,3,82,60
11.114645,0,0,45.707964939139025,20.267756193580922,17,5,80,60
11.195084,0,0,43.93199962748339,23.874241532052885,17,6,81,60
11.275574,0,0,41.86967233872963,27.33002997157923,16,7,81,60
11.356187,0,0,39.53285443347653,30.61296163950092,15,8,81,60
11.436716,0,0,36.94357905672432,33.692313166055555,14,10,80,60
11.517092,0,0,34.11765847003817,36.55113377888342,13,11,81,60
11.59748,0,0,31.072396112741156,39.17277370589052,12,12,81,60
11.67797,0,0,27.82226837036933,41.544209978373,11,13,81,60
11.758384,0,0,24.394847795344642,43.64506158824808,10,13,81,60
11.838668,0,0,20.815931170959676,45.46093938191191,9,14,81,60
11.919053,0,0,17.098316684580084,46.98561020731571,7,15,82,60
11.99935,0,0,13.274991597087011,48.20554530442809,6,15,82,60
12.079595,0,0,9.36765397831131,49.114631821307874,2,17,79,60
12.160134,0,0,5.385980140647808,49.70906575187817,0,17,81,60
12.240537,0,0,1.376682759570085,49.98104385243972,0,18,81,60
12.321031,0,0,-2.6453998237793606,49.92996955509134,-1,18,82,60
12.401262,0,0,-6.640247847760897,49.557109565836335,-3,17,82,60
12.481614,0,0,-10.596334462740952,48.86427832224404,-4,17,80,60
12.562053,0,0,-14.488546226793883,47.85480151702707,-6,17,82,60
12.642391,0,0,-18.2808977136253,46.538250706101636,-7,17,81,60
12.722805,0,0,-21.960495999334682,44.9192232286268,-8,16,81,60
12.80317,0,0,-25.496371778742,43.0108710225702,-10,16,81,60
12.883586,0,0,-28.868884678528335,40.823859413556576,-11,15,83,60
12.963961,0,0,-32.053553625723865,38.37407588415446,-12,14,82,60
13.044266,0,0,-35.02863633168295,35.679050390147744,-13,13,83,60
13.124681,0,0,-37.7817763963012,32.749616369354584,-14,12,83,60
13.205042,0,0,-40.28854246037377,29.61137191044448,-15,11,81,60
13.285322,0,0,-42.533134002175416,26.2855951416929,-16,10,81,60
13.365787,0,0,-44.50850151360887,22.781424297288293,-17,9,81,60
13.446099,0,0,-46.19253444584644,19.137652977031692,-17,7,82,60
13.526411,0,0,-47.57921303201002,15.369401005068747,-18,6,82,60
13.606765,0,0,-48.659265252887124,11.501126251336064,-18,5,81,60
13.687159,0,0,-49.42564957886705,7.556795862469699,-19,3,81,60
13.767515,0,0,-49.87275720825002,3.564840592080593,-19,2,78,60
13.847882,0,0,-49.99796783725774,-0.45079057725331106,-19,1,79,60
13.928142,0,0,-49.80084756634433,-4.458203861841206,-19,0,79,60
14.008432,0,0,-49.282934704809115,-8.437555740943045,-19,-1,82,60
14.088982,0,0,-48.44418573554644,-12.375817888926735,-19,-3,79,60
14.169263,0,0,-47.29556475461792,-16.22126858607992,-18,-4,79,60
14.249734,0,0,-45.83927046417103,-19.969008070321813,-18,-5,79,60
14.330157,0,0,-44.086228621837606,-23.5882268494914,-17,-7,81,60
14.410446,0,0,-42.05244728763667,-27.047951440368635,-17,-8,81,60
14.490888,0,0,-39.74261260102862,-30.340150685923774,-16,-9,80,60
14.571444,0,0,-37.17248756926369,-33.43958982871854,-15,-10,80,60
14.651877,0,0,-34.36600744166522,-36.31773027764002,-14,-11,79,60
14.73216,0,0,-31.34227091922417,-38.9571823111728,-13,-12,79,60
14.812457,0,0,-28.11627296701651,-41.34580020321552,-12,-13,80,60
14.892844,0,0,-24.705738203918536,-43.46983436590758,-10,-14,77,60
14.973131,0,0,-21.139830153860316,-45.31123018707325,-9,-15,79,60
15.053421,0,0,-17.4389114271035,-46.8602642783589,-8,-15,79,60
15.133677,0,0,-13.624301094020788,-48.107987067632166,-6,-16,81,60
15.21409,0,0,-9.716153087238984,-49.046879301188326,-5,-16,78,60
15.29438,0,0,-5.7527383431119405,-49.6679574932943,-4,-16,80,60
15.374642,0,0,-1.7502992891248152,-49.9693551329061,-2,-17,80,60
15.455061,0,0,2.2690041148221622,-49.94848967012837,-1,-17,79,60
15.535337,0,0,6.266123135682844,-49.60580309649729,0,-17,79,60
15.615705,0,0,10.229857055609935,-48.94231323325234,1,-16,79,60
15.696078,0,0,14.125030330207686,-47.963355993619885,3,-16,79,60
15.776386,0,0,17.926861375145727,-46.67577145839486,4,-16,79,60
15.856747,0,0,21.616620195936978,-45.085715379758696,5,-15,78,60
15.937014,0,0,25.162143556702933,-43.20725091500121,6,-15,78,60
16.017305,0,0,28.54706781034245,-41.04954225605579,8,-14,78,60
16.097634,0,0,31.748373305784273,-38.62694386612232,9,-13,78,60
16.177906,0,0,34.74367032427334,-35.95660401648365,10,-12,79,60
16.258201,0,0,37.51488362246545,-33.05500728774498,11,-11,79,60
16.338461,0,0,40.045317260642406,-29.939481717199033,12,-10,79,60
16.418744,0,0,42.31721647236582,-26.631807862609154,13,-9,79,60
16.499008,0,0,44.31634526094964,-23.1530028875804,14,-8,79,60
16.579267,0,0,46.02997125861269,-19.52541282358173,14,-7,79,60
16.659697,0,0,47.44993102304244,-15.764011098337722,15,-5,78,60
16.740035,0,0,48.56186438712998,-11.905684660950687,15,-4,78,60
16.820266,0,0,49.35988681596663,-7.975059467801031,16,-3,80,60
16.900536,0,0,49.84039692381691,-3.9918459985803434,16,-1,79,60
16.981011,0,0,49.99999211907028,0.028072992539403274,16,0,78,60
17.061214,0,0,49.83699959604794,4.03403907560622,16,0,80,60
17.141484,0,0,49.353377421285025,8.015244045704014,16,2,80,60
17.22179,0,0,48.5514031110874,11.948274182688156,16,3,80,60
17.30213,0,0,47.435253125491194,15.808123257381876,15,5,80,60
17.382467,0,0,46.013648588249794,19.563847872978812,15,6,79,60
17.46276,0,0,44.29696596734086,23.190058345943104,14,7,79,60
17.543132,0,0,42.29145025203958,26.672705816607014,14,9,82,60
17.623582,0,0,40.01225143353126,29.983657802540954,13,10,81,60
17.703933,0,0,37.476100490096144,33.09897116310741,12,11,82,60
17.784219,0,0,34.70015664381323,35.99859898516642,11,12,81,60
17.864597,0,0,31.69885727347475,38.66758910969078,10,13,81,60
17.945088,0,0,28.48588845351833,41.09202062461411,9,14,82,60
18.025335,0,0,25.099970506770653,43.24339811531054,8,15,84,60
18.105663,0,0,21.54949000119929,45.117839938190876,7,15,82,60
18.185986,0,0,17.859907294238347,46.701431578070626,5,16,83,60
18.266209,0,0,14.059722906413539,47.98254048917033,4,17,83,60
18.346562,0,0,10.164562833351996,48.95591549962925,3,17,81,60
18.427004,0,0,6.196611626040283,49.61453420476728,1,17,83,60
18.507422,0,0,2.190632127752375,49.951988257534445,0,17,84,60
18.58779,0,0,-1.8247320476379225,49.96669243560477,0,18,85,60
18.668124,0,0,-5.830316952841211,49.658910622660784,-2,18,85,60
18.748433,0,0,-9.793797096372634,49.0314341870099,-3,17,83,60
18.828673,0,0,-13.694239680239045,48.08812534898991,-5,17,82,60
18.908994,0,0,-17.50779099463632,46.83457328179826,-6,17,82,60
18.989406,0,0,-21.213499054393328,45.27678718581138,-7,16,82,60
19.069911,0,0,-24.784649106669765,43.42489111856532,-9,16,82,60
19.150151,0,0,-28.186880043354385,41.29769719271948,-10,15,81,60
19.230356,0,0,-31.40505371816043,38.906588143391055,-11,14,79,60
19.310639,0,0,-34.422800688564905,36.26390481946664,-12,13,80,60
19.39102,0,0,-37.223579406963395,33.38270714207419,-13,12,80,60
19.471238,0,0,-39.779899995920715,30.291245539174305,-14,11,78,60
19.551755,0,0,-42.08660401141622,26.994772878952762,-15,10,80,60
19.632054,0,0,-44.11656023500232,23.531449446037364,-16,9,77,60
19.712405,0,0,-45.86252462603935,19.91554254661253,-16,8,78,60
19.792729,0,0,-47.31329523157721,16.16948033579352,-17,6,78,60
19.87306,0,0,-48.45821380703876,12.320775731719104,-17,5,78,60
