time,padx,pady,error_x,error_y,vx,vy,tof,h
6.046886,0,0,-3.101266062861365,49.90372880664675,0,16,73,10
6.127083,0,0,-7.0887544777978375,49.49494479190275,0,16,73,10
6.207556,0,0,-11.042753116962256,48.76533198490317,-1,16,73,10
6.288079,0,0,-14.93100880533394,47.71860199183375,-3,15,73,10
6.368325,0,0,-18.708398948466503,46.36804728242303,-4,15,73,10
6.448905,0,0,-22.373571066647084,44.71491158132477,-5,15,73,10
6.529106,0,0,-25.890300559404523,42.774903120214056,-7,14,73,10
6.609401,0,0,-29.235236781995777,40.56230923284128,-8,13,73,10
6.689705,0,0,-32.39646913675191,38.08502051294552,-9,12,72,10
6.77008,0,0,-35.35036952689329,35.36030789334412,-10,11,72,10
6.850353,0,0,-38.07122973902572,32.412674467842415,-11,10,72,10
6.930924,0,0,-40.555832784726334,29.24422040570268,-12,9,72,10
7.011265,0,0,-42.77311282441469,25.893258182582805,-13,8,72,10
7.091562,0,0,-44.7112835982994,22.380820337790176,-14,7,72,10
7.171976,0,0,-46.364611896158905,18.716911169275782,-14,6,72,10
7.252302,0,0,-47.717590831782985,14.934240027886931,-15,4,72,10
7.332767,0,0,-48.76352255524221,11.05074060886347,-15,3,72,10
7.413091,0,0,-49.492989139087314,7.102395798474285,-16,2,72,10
7.493373,0,0,-49.90305402434844,3.112105242912028,-16,0,72,10
7.573688,0,0,-49.99183628967402,-0.9034956482638834,-16,0,72,10
7.653904,0,0,-49.7586985436052,-4.906314222165344,-16,-2,72,10
7.734099,0,0,-49.20573520737553,-8.876689850481629,-16,-3,72,10
7.814381,0,0,-48.33594144041124,-12.79205867204866,-16,-4,72,10
7.8947,0,0,-47.1532431310697,-16.630443837198946,-15,-6,72,10
7.974919,0,0,-45.66874061119001,-20.355985139212603,-15,-7,72,10
8.055172,0,0,-43.890868510241795,-23.949773723704897,-14,-8,72,10
8.135462,0,0,-41.82859639289073,-27.392855342235656,-14,-10,72,10
8.215835,0,0,-39.4946980582908,-30.662172546713656,-13,-11,71,10
8.29605,0,0,-36.908948864140726,-33.730245978116514,-12,-12,71,10
8.37632,0,0,-34.087044494850566,-36.579685586484715,-11,-13,71,10
8.456716,0,0,-31.038915370771257,-39.19930780774196,-10,-14,71,10
8.537061,0,0,-27.79122224752846,-41.56498485490497,-9,-15,71,10
8.617253,0,0,-24.37210123510952,-43.65776770960207,-8,-16,71,10
8.697527,0,0,-20.79479736872126,-45.47061031472772,-6,-16,71,10
8.778148,0,0,-17.06455282291959,-46.99788332418586,-5,-17,71,10
8.858437,0,0,-13.24027172390039,-48.215093121109746,-4,-17,71,10
8.938724,0,0,-9.329973251793874,-49.12180370386262,-3,-18,71,10
9.019345,0,0,-5.345509612089834,-49.713434069545585,-1,-18,71,10
9.09994,0,0,-1.3258629398539108,-49.98241778330378,0,-18,70,10
9.180206,0,0,2.687975931070439,-49.927695574640595,1,-18,70,10
9.260486,0,0,6.6814294776985514,-49.55157414386087,2,-18,70,10
9.340819,0,0,10.636263368538476,-48.855602560556825,4,-18,70,10
9.421029,0,0,14.518660182778497,-47.84567385351577,5,-18,70,10
9.501382,0,0,18.310093620951445,-46.52677155780307,6,-17,70,10
9.581805,0,0,21.990345521654785,-44.904617845364605,8,-17,70,10
9.662011,0,0,25.517745690345755,-42.998193623486564,9,-16,70,10
9.742203,0,0,28.880102360399096,-40.81592443707322,10,-16,70,10
9.822539,0,0,32.06243318154071,-38.36665711889996,11,-15,70,10
9.902916,0,0,35.03724932517825,-35.67059236577515,12,-14,70,10
9.983137,0,0,37.78504494606507,-32.745845208573286,13,-13,71,10
10.063415,0,0,40.28909053705888,-29.6106261956189,14,-12,71,10
10.143824,0,0,42.53740521896419,-26.27868256282339,15,-11,71,10
10.224177,0,0,44.50937939434382,-22.77970908353225,16,-9,71,10
10.30458,0,0,46.19430293105336,-19.133383828117687,17,-8,71,10
10.384921,0,0,47.58163689658682,-15.361895398724979,17,-7,72,10
10.465315,0,0,48.66157210097696,-11.491362002017889,18,-6,72,10
10.545883,0,0,49.42818829409818,-7.5401725420029795,18,-4,72,10
10.626088,0,0,49.87359439197917,-3.55310883936085,18,-3,72,10
10.706524,0,0,49.99785489612727,0.4631476932923854,18,-1,73,10
10.786865,0,0,49.79919489868709,4.476626792862913,18,0,73,10
10.867054,0,0,49.28056576759615,8.451380811774508,18,0,73,10
10.947349,0,0,48.44442285857522,12.374889652015263,18,2,73,10
11.027749,0,0,47.29337676493847,16.227646599848608,18,3,73,10
11.107935,0,0,45.84164761531116,19.9635503834773,17,5,73,10
11.188168,0,0,44.09439390223092,23.57295964436584,17,6,73,10
11.268376,0,0,42.06356371574195,27.0306605086098,16,7,73,10
11.348926,0,0,39.75351380570928,30.325865859020105,15,8,73,10
11.429264,0,0,37.19161072350423,33.418319703290365,14,9,73,10
11.509804,0,0,34.382554055911854,36.30206573450469,13,11,73,10
11.59004,0,0,31.361106958592693,38.94202062466339,12,12,73,10
11.670339,0,0,28.137644115188507,41.33125915874082,11,12,74,10
11.750604,0,0,24.73299450658393,43.45433215155066,10,13,74,10
11.830886,0,0,21.16751835466734,45.29830202893726,9,14,74,10
11.911208,0,0,17.463827414491735,46.85098432303047,8,15,74,10
11.991511,0,0,13.651417830479772,48.10029928407576,6,15,74,10
12.071925,0,0,9.743706167506629,49.04141301105927,2,17,74,10
12.152126,0,0,5.781067247027657,49.66466814029209,1,17,74,10
12.232642,0,0,1.7703541429974947,49.96864863300159,0,18,75,10
12.313342,0,0,-2.265760591166159,49.94863690776275,-1,18,74,10
12.393814,0,0,-6.273546050338711,49.604864881927455,-3,18,74,10
12.474049,0,0,-10.229199325633477,48.9424507064824,-4,17,73,10
12.554406,0,0,-14.124820300589011,47.96341784606336,-5,17,73,10
12.634731,0,0,-17.92748048182517,46.675533672083255,-7,17,72,10
12.714995,0,0,-21.61250994261905,45.08768583527206,-8,16,70,10
12.7953,0,0,-25.159038989633864,43.20905873908946,-9,16,69,10
12.875718,0,0,-28.547690584698376,41.04910915330957,-11,15,69,10
12.956175,0,0,-31.75601309407406,38.62066328235439,-12,14,68,10
13.036554,0,0,-34.75251317937803,35.9480573566522,-13,13,66,10
13.116868,0,0,-37.526345226412424,33.041994702924846,-14,12,65,10
13.19723,0,0,-40.057660200589225,29.922965415448555,-15,11,65,10
13.277867,0,0,-42.336505564083865,26.601133371010643,-16,10,65,10
13.35809,0,0,-44.3332505307592,23.12061628454005,-17,9,64,10
13.438374,0,0,-46.04374219314919,19.492916786638503,-17,8,64,10
13.518626,0,0,-47.45894962222724,15.736838969592876,-18,6,63,0
13.599333,0,0,-48.57256198290576,11.861965369059964,-18,5,63,0
13.679712,0,0,-49.36820246320396,7.92342006661912,-19,4,63,0
13.760047,0,0,-49.8450129155975,3.9337879256409214,-19,2,63,0
13.840448,0,0,-49.9999324094487,-0.08221344514360931,-19,1,62,0
13.920843,0,0,-49.83189296065812,-4.096638128699135,-19,0,62,0
14.001298,0,0,-49.3417383502962,-8.086584975804625,-19,-1,62,0
14.081839,0,0,-48.53112038120979,-12.03039295054503,-19,-2,63,0
14.162158,0,0,-47.40874520786337,-15.887444030299273,-18,-4,64,0
14.242521,0,0,-45.981394435948566,-19.63953578182839,-18,-5,65,0
14.322807,0,0,-44.25692242098586,-23.266388155939453,-17,-6,66,0
14.403035,0,0,-42.25000920171011,-26.73830066506492,-17,-8,66,0
14.483346,0,0,-39.970245085824416,-30.039632284352773,-16,-9,67,0
14.563603,0,0,-37.4329055194989,-33.147814171801265,-15,-10,67,0
14.643938,0,0,-34.65176478259851,-36.045182721848775,-14,-11,68,0
14.724336,0,0,-31.645645865753597,-38.711149527485134,-13,-12,70,0
14.804806,0,0,-28.433013138113022,-41.12862462917879,-12,-13,70,0
14.884994,0,0,-25.043577735077722,-43.27608131782635,-10,-14,70,0
14.965522,0,0,-21.483229563625205,-45.14942798659336,-9,-15,70,0
15.045917,0,0,-17.78596716460688,-46.729641257124214,-8,-15,70,10
15.126183,0,0,-13.98183702417452,-48.005293806302475,-6,-16,70,10
15.206469,0,0,-10.088943806563922,-48.971555140387316,-5,-16,70,10
15.286979,0,0,-6.115720880307259,-49.62457010508176,-4,-16,70,10
15.367406,0,0,-2.11123324405608,-49.9554070565859,-2,-17,70,10
15.447826,0,0,1.9082470491145185,-49.96357266248627,-1,-17,70,10
15.52803,0,0,5.907511611423189,-49.649786571151544,0,-17,70,10
15.608411,0,0,9.873108331484335,-49.01552541669603,1,-17,70,10
15.688746,0,0,13.776809836971172,-48.06453485383931,2,-16,70,10
15.769086,0,0,17.589474702156576,-46.80395688082572,4,-16,70,10
15.849395,0,0,21.28770257891953,-45.24194645361164,5,-15,70,10
15.92992,0,0,24.857818249131014,-43.383048208870356,6,-15,70,10
16.010312,0,0,28.26115924152334,-41.24690143908097,8,-14,70,10
16.090875,0,0,31.48737901215441,-38.839991798981345,9,-13,69,10
16.171107,0,0,34.50043720418201,-36.19005157111957,10,-12,69,10
16.251313,0,0,37.28939697574447,-33.30917100717668,11,-11,70,10
16.331768,0,0,39.84378823506253,-30.207160394176285,12,-10,70,10
16.412181,0,0,42.1428768417967,-26.906838006297868,13,-9,70,10
16.492517,0,0,44.165457577170876,-23.43954685993566,14,-8,70,10
16.572988,0,0,45.90731034022373,-19.81208866642757,14,-7,70,10
16.65319,0,0,47.34721037108242,-16.069899504242862,15,-6,70,10
16.733564,0,0,48.48402891123801,-12.218794561422031,15,-4,71,10
16.813881,0,0,49.308309321380925,-8.287981169562277,16,-3,71,10
16.894338,0,0,49.81477550707694,-4.299783852652092,16,-1,71,10
16.974759,0,0,49.999186152317144,-0.2852789966644247,16,0,71,10
17.055011,0,0,49.86087966014095,3.7272884939245765,16,0,71,10
17.135254,0,0,49.40168058882378,7.711935878871891,16,2,71,10
17.215781,0,0,48.62130717091197,11.660552688094345,16,3,71,10
17.296084,0,0,47.529285125451814,15.52311358792123,15,5,71,10
17.376625,0,0,46.127071365972824,19.294903140426744,15,6,72,10
17.457201,0,0,44.424263691490516,22.94525649167856,14,7,71,10
17.537678,0,0,42.43587275801741,26.44232787152742,14,9,71,10
17.618107,0,0,40.17303792502174,29.76788578106892,13,10,71,10
17.698557,0,0,37.65087384295515,32.900025818559406,12,11,71,10
17.77899,0,0,34.887226239886125,35.817334424646965,11,12,71,10
17.859421,0,0,31.89682441303911,38.5044489944182,10,13,71,10
17.939911,0,0,28.6976152667904,40.94443647187342,9,14,72,10
18.02011,0,0,25.32323787762923,43.11303310361038,8,15,72,10
18.100423,0,0,21.783001518374224,45.00556459873052,7,15,72,10
18.180687,0,0,18.106274922608186,46.6064674527788,6,16,72,10
18.26121,0,0,14.297099762453696,47.91234640864969,4,17,72,10
18.341679,0,0,10.401384454293943,48.90614686758682,3,17,72,10
18.422005,0,0,6.44147877207267,49.58333743536166,1,17,72,10
18.502296,0,0,2.445941691310743,49.94013785766624,0,17,72,10
18.582522,0,0,-1.566149283798658,49.97546574491184,0,18,72,10
18.66281,0,0,-5.567385392727731,49.68907545818137,-2,18,72,10
18.743195,0,0,-9.541269554430354,49.08119981509927,-3,17,71,10
18.823627,0,0,-13.451763388580417,48.156516295696136,-5,17,71,10
18.90389,0,0,-17.26964719919541,46.92290789811861,-6,17,70,10
18.984094,0,0,-20.97535420723798,45.38760310790717,-7,16,70,10
19.064407,0,0,-24.549038870995503,43.558520297530215,-9,16,70,10
19.144996,0,0,-27.975777077540602,41.4409929527244,-10,15,69,10
19.225215,0,0,-31.206669170656,39.06589048355647,-11,14,67,10
19.305521,0,0,-34.23996158636127,36.43658917303463,-12,13,67,10
19.385785,0,0,-37.051090876279105,33.57404749025216,-13,12,67,10
19.466205,0,0,-39.62815447185572,30.489496111853686,-14,11,67,10
19.546675,0,0,-41.950738286635215,27.205432494379465,-15,10,67,10
19.627019,0,0,-43.998745697821775,23.751007915842422,-16,9,67,10
19.707397,0,0,-45.76402857071863,20.140846282578316,-16,8,68,10
19.787769,0,0,-47.23269577598575,16.403427987258564,-17,7,68,10
19.868088,0,0,-48.39698530934823,12.559132651848678,-17,5,68,10
19.948471,0,0,-49.24917951494553,8.632399266986523,-18,4,69,10
20.029001,0,0,-49.783991209018424,4.642652183868186,-18,2,71,10
20.109319,0,0,-49.99596037666514,0.6355674747259172,-18,1,75,10
20.189633,0,0,-49.88579277539133,-3.377525598824447,-18,0,81,10
20.269889,0,0,-49.45416795643582,-7.367853943763867,-18,-1,81,10
20.350178,0,0,-48.70436791377558,-11.308604959038416,-18,-2,88,10
20.430628,0,0,-47.63803992720676,-15.186084152731869,-18,-4,97,10
20.511123,0,0,-46.26271180908852,-18.967379789238723,-17,-5,106,10
20.591384,0,0,-44.592090023560466,-22.617371804227815,-17,-6,119,10
20.671665,0,0,-42.63470351381443,-26.120529402926334,-16,-8,119,10
20.752058,0,0,-40.39926991097009,-29.460125435248692,-15,-9,129,10
20.832297,0,0,-37.90803343816782,-32.60338940740289,-15,-10,132,10
20.9128,0,0,-35.164834497507364,-35.54482261543748,-14,-11,136,10
20.992994,0,0,-32.2029441871023,-38.248795872319626,-13,-12,136,10
21.073282,0,0,-29.03326786645953,-40.70711678557459,-12,-13,140,10
21.153548,0,0,-25.675595805341324,-42.90412311236228,-10,-14,141,10
21.233947,0,0,-22.145714037330723,-44.82819815447385,-9,-14,140,0
21.314344,0,0,-18.475499314502756,-46.4613379605001,-8,-15,139,0
21.394765,0,0,-14.681409254756911,-47.795985420266604,-7,-16,139,0
21.47501,0,0,-10.802984146538437,-48.8190079121815,-5,-16,139,0
21.555266,0,0,-6.854257053781588,-49.52796341705042,-4,-16,139,0
21.6357,0,0,-2.8530115580110826,-49.91853688811257,-2,-17,140,10
21.715991,0,0,1.1590394239000852,-49.98656447100406,-1,-17,140,10
21.796163,0,0,5.159594183270324,-49.73307338043732,0,-17,141,10
21.876448,0,0,9.129200953784785,-49.159512710618024,1,-17,122,10
21.956714,0,0,13.042975651091298,-48.26883866600728,2,-16,137,10
