time,padx,pady,error_x,error_y,vx,vy,vz,h,tof,cam
2.030514,0,0,-36.30012301911896,-34.38460511328914,-21,-20,0,-170,286,NA
2.11085,0,0,-33.42248721067228,-37.187865610336495,-11,-13,0,-170,286,NA
2.191266,0,0,-30.32700336072947,-39.75264603970789,-10,-14,0,-170,276,NA
2.271509,0,0,-27.04359646427851,-42.05524807057096,-9,-15,0,-180,274,NA
2.352183,0,0,-23.568018596811015,-44.09703504114954,-7,-16,0,-180,274,NA
2.432742,0,0,-19.943066688658146,-45.85056260343742,-6,-17,0,-180,274,NA
2.513151,0,0,-16.194921056718332,-47.304593138157955,-5,-17,0,-180,274,NA
2.593623,0,0,-12.3386538772637,-48.453664675616494,-3,-18,0,-180,274,NA
2.674057,0,0,-8.405542938620872,-49.28840480180913,-2,-18,0,-180,275,NA
2.754434,0,0,-4.420998953758564,-49.80416416576897,-1,-18,0,-180,275,NA
2.835021,0,0,-0.39977859613622313,-49.99840174519653,0,-19,0,-170,273,NA
2.915454,0,0,3.6200981361928153,-49.86877669929686,1,-19,0,-170,273,NA
2.995823,0,0,7.612804442911971,-49.417053822683314,3,-18,0,-170,274,NA
3.076113,0,0,11.551844819837342,-48.647249472692664,4,-18,0,-170,275,NA
3.15649,0,0,15.418016333766293,-47.56348149927332,5,-18,0,0,275,NA
3.236886,0,0,19.19022124144493,-46.170720253255695,7,-18,0,0,274,NA
3.317219,0,0,22.833494397823284,-44.48181126690518,8,-17,0,0,274,NA
3.397705,0,0,26.333952769228,-42.50321083810103,9,-16,0,0,274,NA
3.478187,0,0,29.66772115932671,-40.247065995081414,10,-16,0,0,46,NA
3.558529,0,0,32.799917461391956,-37.738116202665374,12,-15,0,0,10,NA
3.639,0,0,35.728600272939296,-34.97809489575614,13,-14,0,0,10,NA
3.719211,0,0,38.41697778955234,-32.002122078341024,14,-13,0,0,10,NA
3.79963,0,0,40.86232145107657,-28.814418016487643,15,-12,0,0,10,NA
3.88012,0,0,43.04681077500183,-25.435645895105285,15,-11,0,10,194,NA
3.960526,0,0,44.95068257419959,-21.896030145063953,16,-9,0,30,10,NA
4.041043,0,0,46.565988275473096,-18.21012729028828,17,-8,0,30,10,NA
4.12139,0,0,47.877775766470606,-14.412445582050271,17,-7,0,50,10,NA
4.201828,0,0,48.880892692914145,-10.519426293473073,18,-5,0,70,10,NA
4.282095,0,0,49.5671282855536,-6.5650432994362005,18,-4,0,90,10,NA
4.362511,0,0,49.934219892446215,-2.563919603425378,18,-2,0,110,10,NA
4.443081,0,0,49.978561505004734,1.4640320660625377,18,-1,0,110,10,NA
4.523401,0,0,49.699805109540335,5.470774357776842,18,0,0,120,10,NA
4.603677,0,0,49.10144349945363,9.436537832805161,18,1,0,130,10,NA
4.684037,0,0,48.185591659159435,13.347237783779267,18,2,0,140,10,NA
4.764442,0,0,46.957752747841965,17.174674869485614,18,4,0,140,10,NA
4.844705,0,0,45.42868891616242,20.886220897006265,17,5,0,140,10,NA
