time,padx,pady,error_x,error_y,vx,vy,tof,h
9.113851,0,0,-0.5958354498895033,-49.996449675118484,0,-18,78,60
9.194475,0,0,3.4353768470411836,-49.88184224664135,1,-18,78,60
9.27494,0,0,7.430884072097014,-49.44473644289203,2,-18,79,60
9.355282,0,0,11.3777340604202,-48.68826519450404,4,-18,80,60
9.435539,0,0,15.243091846567994,-47.61982938815607,5,-18,81,60
9.516153,0,0,19.029320042490603,-46.23726828782671,7,-17,80,60
9.59644,0,0,22.676742051111976,-44.56192735898359,8,-17,80,60
9.676975,0,0,26.185505787124924,-42.59482699427769,9,-16,81,60
9.757487,0,0,29.527981403424224,-40.34970029924675,10,-15,83,60
9.837921,0,0,32.673596572532055,-37.84753739697501,12,-15,84,60
9.918305,0,0,35.608333426010184,-35.100521230062746,13,-14,84,60
9.998688,0,0,38.31122259273392,-32.12865113026058,14,-13,86,60
10.079155,0,0,40.769985660084785,-28.94491784884664,15,-12,88,60
10.159579,0,0,42.963760540539894,-25.575677512338697,15,-10,95,60
10.23995,0,0,44.87781806276925,-22.044986866065077,16,-9,102,60
10.320328,0,0,46.50367941547177,-18.368663555714313,17,-8,102,60
10.400886,0,0,47.830415865132906,-14.568847523687056,17,-7,119,60
10.481479,0,0,48.84801731396122,-10.671045145389686,18,-5,127,60
10.561726,0,0,49.54650659773822,-6.718904967350199,18,-4,141,60
10.642161,0,0,49.926061035412225,-2.7181665674298867,18,-2,142,60
10.722487,0,0,49.98312935996096,1.2987607113740922,18,-1,142,60
10.802932,0,0,49.71735398240058,5.308927668435206,18,0,157,60
10.883443,0,0,49.1291696488127,9.291108094203889,18,1,155,60
10.963757,0,0,48.2256127489627,13.201904218221165,18,2,156,60
11.044201,0,0,47.00885970329918,17.03429216009678,17,4,167,60
11.124563,0,0,45.48915090029531,20.75420801597022,17,5,167,60
11.204955,0,0,43.67617119414593,24.339105772802277,16,6,168,60
11.285415,0,0,41.57743932857551,27.772586103541435,16,7,165,60
11.365946,0,0,39.20982341385841,31.025630498896252,15,9,172,60
11.446491,0,0,36.5865381968378,34.07968929980625,14,10,172,60
11.527028,0,0,33.726244372544365,36.9126054420901,13,11,166,60
11.607337,0,0,30.654990092680674,39.500273194215374,12,12,173,60
11.687853,0,0,27.37841604448168,41.83804888968017,11,13,169,60
11.768327,0,0,23.92845788470636,43.902493132621004,10,13,163,60
11.84877,0,0,20.323307299158625,45.68329213644706,9,14,163,60
11.929179,0,0,16.586077911214623,47.16886705787111,7,15,155,60
12.009504,0,0,12.747688435804857,48.347662193157255,6,15,124,60
12.090032,0,0,8.819789178658418,49.21596609682695,2,17,106,60
12.170256,0,0,4.844790264608513,49.76472653689513,0,17,93,60
12.250475,0,0,0.8414838782768422,49.99291854735628,0,18,93,60
12.330933,0,0,-3.1791670273323676,49.89882660957392,-2,18,6553,60
12.411409,0,0,-7.178352770747451,49.48202958144201,-3,17,6553,60
12.491717,0,0,-11.124759746846745,48.74668932937845,-4,17,6553,60
12.572281,0,0,-15.011454035431276,47.693356431919675,-6,17,6553,60
12.652497,0,0,-18.78661664515111,46.33641154673214,-7,17,6553,60
12.733017,0,0,-22.45100711745655,44.676081737456734,-8,16,6553,60
12.813377,0,0,-25.96636696777772,42.72877000914843,-10,15,6553,60
12.893797,0,0,-29.313600103660004,40.505713781671645,-11,15,156,60
12.974288,0,0,-32.47547608316263,38.017672905793845,-12,14,162,60
13.054632,0,0,-35.423493984681045,35.28705249687576,-13,13,156,60
13.135198,0,0,-38.146933041827616,32.32354404303959,-14,12,156,60
13.215674,0,0,-40.621762754794446,29.15257091052511,-15,11,161,60
13.296317,0,0,-42.83836373854938,25.785162248931787,-16,10,149,60
13.376906,0,0,-44.775125840474516,22.25282242704667,-17,9,130,60
13.457309,0,0,-46.418541949769605,18.582759839633066,-17,7,99,60
13.537768,0,0,-47.76159622372983,14.792901208397103,-18,6,99,60
13.618246,0,0,-48.79594261038935,10.906694492997799,-18,5,79,60
13.698623,0,0,-49.51442304187941,6.951396322308286,-19,3,68,60
13.778906,0,0,-49.91235411395243,2.959207124115473,-19,2,68,60
13.859327,0,0,-49.98873601860435,-1.0612592813672999,-19,0,64,60
13.939792,0,0,-49.74194231292552,-5.073379045329642,-19,0,61,60
14.020003,0,0,-49.17509091825732,-9.044912005162152,-19,-1,61,60
14.100423,0,0,-48.28950816343455,-12.966240832777556,-19,-3,62,60
14.180852,0,0,-47.092446275298954,-16.80183037076858,-18,-4,67,60
14.26111,0,0,-45.59295537942554,-20.52516552356429,-18,-6,67,60
14.341443,0,0,-43.79894253093355,-24.11747567992928,-17,-7,73,60
14.421984,0,0,-41.71769501729795,-27.561457190136263,-16,-8,78,60
14.50248,0,0,-39.36513784491939,-30.828329868004445,-16,-9,80,60
14.583127,0,0,-36.75580066376018,-33.897066503842574,-15,-10,80,60
14.663869,0,0,-33.90121291802647,-36.75197630994333,-14,-11,82,60
14.744494,0,0,-30.83128789488237,-39.362821122766086,-13,-12,83,60
14.825141,0,0,-27.55897239474808,-41.71933653050481,-11,-13,83,60
14.905749,0,0,-24.111399836378094,-43.80228758786813,-10,-14,83,60
14.986315,0,0,-20.506023270910287,-45.6015680608999,-9,-15,83,60
15.066884,0,0,-16.770761688971458,-47.103519532745395,-7,-15,82,60
15.147514,0,0,-12.922810231440765,-48.30114880333769,-6,-16,82,60
15.228104,0,0,-8.993287282822235,-49.18455838826479,-5,-16,82,60
15.308773,0,0,-4.999230620395063,-49.74944917488136,-3,-17,83,60
15.389275,0,0,-0.9817416353123084,-49.99036090449332,-2,-17,83,60
15.469947,0,0,3.048152941328695,-49.90700114859907,0,-17,83,60
15.550582,0,0,7.059441939110098,-49.49913412887476,0,-17,83,60
15.631301,0,0,11.026604381408154,-48.76898600356491,1,-16,83,60
15.711966,0,0,14.920235542793355,-47.721971578588054,3,-16,82,60
15.792523,0,0,18.713960586721605,-46.36580290643774,4,-16,82,60
15.873163,0,0,22.387195680460216,-44.70809176832292,5,-15,81,60
15.953724,0,0,25.912744541387955,-42.761310437506104,7,-15,81,60
16.034317,0,0,29.2716558871787,-40.5360353466221,8,-14,81,60
16.114688,0,0,32.431632824325604,-38.05508103194797,9,-13,82,60
16.195314,0,0,35.38972755940991,-35.32091707856327,10,-12,82,60
16.276084,0,0,38.12410732061296,-32.350462763403954,11,-11,82,60
16.356834,0,0,40.60932713965465,-29.16989114248642,12,-10,83,60
16.437309,0,0,42.82263846435714,-25.811269533886943,13,-9,83,60
16.517673,0,0,44.75732418814206,-22.288605418858175,14,-8,83,60
16.598191,0,0,46.4044990313999,-18.617799806765724,14,-6,84,60
16.678846,0,0,47.75361978658692,-14.818630074271185,15,-5,84,60
16.759491,0,0,48.79235242933386,-10.9227443626443,15,-4,85,60
16.839934,0,0,49.512374687056266,-6.965971062856186,16,-2,87,60
16.920268,0,0,49.911737364761905,-2.9695914249321618,16,-1,89,60
17.000636,0,0,49.98909011542296,1.044446950362733,16,0,95,60
17.081207,0,0,49.74285068073243,5.064465041280974,16,1,95,60
17.161779,0,0,49.173800055024635,9.051927316790556,16,2,96,60
17.242333,0,0,48.28599034098342,12.979334990301163,16,4,96,60
17.322558,0,0,47.08980836481296,16.80922211659989,15,5,102,60
17.402966,0,0,45.58840632929538,20.535267428379434,15,6,108,60
17.483517,0,0,43.78818922128176,24.13699411114035,14,8,108,60
17.564121,0,0,41.701454599075156,27.586023350988338,14,9,113,60
17.644578,0,0,39.35084978434673,30.846565793452257,13,10,115,60
17.724981,0,0,36.74473190746521,33.90906482120243,12,11,111,60
17.805375,0,0,33.90427641116753,36.749150208340176,11,12,112,60
17.8859,0,0,30.837909705813356,39.3576336302896,10,13,112,60
17.966262,0,0,27.579505270925935,41.7057656566927,9,14,121,60
18.046926,0,0,24.12789467779897,43.79320379256398,8,15,115,60
18.12754,0,0,20.523815614087926,45.59356306145551,6,16,119,60
18.207894,0,0,16.799380646020097,47.0933202260164,5,16,111,60
18.2883,0,0,12.959952448855939,48.29119622170684,4,17,111,60
18.368729,0,0,9.040782883959842,49.17585021984977,2,17,110,60
18.449327,0,0,5.052017616750138,49.74411641591442,1,17,99,60
18.529742,0,0,1.0394466085294516,49.98919433985726,0,18,94,60
18.610277,0,0,-2.985436569732088,49.91079210439468,-1,18,94,60
18.690888,0,0,-6.994602715978691,49.50833801336522,-2,17,89,60
18.771465,0,0,-10.956937474401139,48.784685313959585,-4,17,86,60
18.851904,0,0,-14.843420247433947,47.745919986508454,-5,17,85,60
18.932524,0,0,-18.637862631368023,46.3964446540277,-6,17,84,60
19.012953,0,0,-22.306045974355605,44.748634761184995,-8,16,84,60
19.093313,0,0,-25.82770067778296,42.81273032287067,-9,15,83,60
19.173648,0,0,-29.17868705734753,40.60300754389236,-10,15,83,60
19.254105,0,0,-32.348767996662716,38.12554536132028,-11,14,83,60
19.334482,0,0,-35.30551137586185,35.405096617420625,-12,13,83,60
19.414903,0,0,-38.034323995670746,32.45597322824174,-13,12,83,60
19.49567,0,0,-40.52847968060737,29.282116296104622,-14,11,82,60
19.576264,0,0,-42.754331056192,25.924258445277392,-15,10,81,60
19.656459,0,0,-44.69492999305515,22.41346097584885,-16,9,81,60
19.736964,0,0,-46.351746700324775,18.748748700351488,-17,7,81,60
19.817508,0,0,-47.71056215256371,14.956679413772145,-17,6,81,60
19.897928,0,0,-48.7574381546216,11.077554991885597,-18,5,81,60
19.97827,0,0,-49.48948208286352,7.126791926942362,-18,3,80,60
20.058485,0,0,-49.90143160496593,3.1380127110812848,-18,2,80,60
20.138879,0,0,-49.99230656362339,-0.877088620777565,-18,0,80,60
20.219223,0,0,-49.760494905231475,-4.888061659434331,-18,0,80,60
20.299611,0,0,-49.20736722307886,-8.867638410144162,-18,-1,79,60
20.380179,0,0,-48.33383190383429,-12.800027089498329,-18,-3,80,60
20.46063,0,0,-47.14940189703178,-16.64133109916921,-18,-4,81,60
20.541101,0,0,-45.65973596626609,-20.376175094724392,-17,-5,81,60
20.621562,0,0,-43.87271807472926,-23.98300666587331,-17,-7,81,60
20.702137,0,0,-41.80184872659482,-27.433655298535825,-16,-8,81,60
20.782746,0,0,-39.45622536813172,-30.711663577527005,-15,-9,82,60
20.863285,0,0,-36.85746610742495,-33.78649422683599,-14,-10,84,60
20.943775,0,0,-34.02132304309997,-36.640818473350656,-13,-11,84,60
21.02422,0,0,-30.967111011553655,-39.25605731091843,-12,-12,86,60
21.104634,0,0,-27.713694061944576,-41.616717331391456,-11,-13,88,60
21.185298,0,0,-24.269627421135244,-43.714816536722196,-10,-14,91,60
21.265801,0,0,-20.676858807487584,-45.52436171826271,-9,-15,91,60
21.346308,0,0,-16.948421320349027,-47.039887486556964,-7,-15,93,60
21.426725,0,0,-13.114853188833301,-48.249358812686296,-6,-16,94,60
21.507227,0,0,-9.192871365455588,-49.14764608868045,-5,-16,93,60
21.587549,0,0,-5.217513918720511,-49.727030360840544,-3,-17,86,60
21.668023,0,0,-1.2058402125288226,-49.98545737894021,-2,-17,86,60
21.74848,0,0,2.815806265100529,-49.92064938557411,-1,-17,84,60
21.829135,0,0,6.827911183576349,-49.53160232487127,0,-17,82,60
21.909609,0,0,10.788271121501444,-48.82226137950779,1,-16,80,60
21.990171,0,0,14.682662371857141,-47.795600484501186,3,-16,80,60
