time,padx,pady,error_x,error_y,vx,vy,tof,h
7.016528,0,0,-42.9124207589866,25.661725285017294,-13,8,10,0
7.097104,0,0,-44.838841837689486,22.12415563710098,-14,7,10,0
7.177611,0,0,-46.47349356619395,18.444901619497177,-14,6,10,0
7.258099,0,0,-47.806096461417894,14.648451833610507,-15,4,10,0
7.338538,0,0,-48.82854658858751,10.759788011208194,-15,3,10,0
7.418958,0,0,-49.53513929597032,6.802203681809078,-16,2,10,0
7.499451,0,0,-49.92168776634416,2.7973363329503114,-16,0,10,0
7.579995,0,0,-49.98491338546342,-1.228183149094603,-16,0,10,0
7.660476,0,0,-49.724380809315136,-5.2427047532940945,-16,-2,10,0
7.740863,0,0,-49.14318488756656,-9.216690246853753,-16,-3,10,0
7.82127,0,0,-48.244077399008056,-13.134268000864008,-16,-4,10,0
7.901681,0,0,-47.03250928114454,-16.968885370555505,-15,-6,10,0
7.982163,0,0,-45.516960156322874,-20.69314712961071,-15,-7,10,0
8.062713,0,0,-43.70384224963912,-24.28938394893247,-14,-8,10,0
8.143357,0,0,-41.6057469004626,-27.730160923706283,-13,-10,10,0
8.223707,0,0,-39.24432404623531,-30.981979119386104,-13,-11,10,0
8.304117,0,0,-36.63039519978554,-34.03254541622663,-12,-12,10,0
8.384562,0,0,-33.77722395067799,-36.86596183725233,-11,-13,10,0
8.464832,0,0,-30.710733989509276,-39.45694891683339,-10,-14,10,0
8.545203,0,0,-27.44567539242736,-41.79395772421544,-9,-15,10,0
8.625694,0,0,-23.99617673043422,-43.86551609546806,-8,-16,10,0
8.7062,0,0,-20.390872307424914,-45.65317433149957,-6,-16,10,0
8.786709,0,0,-16.65134877498084,-47.145864972168496,-5,-17,10,0
8.866915,0,0,-12.820367367598754,-48.32844070068688,-4,-17,10,0
8.947172,0,0,-8.905977877745828,-49.20044266102798,-2,-18,10,0
9.027623,0,0,-4.925528407410237,-49.756800237834774,-1,-18,10,0
9.108376,0,0,-0.8930504268564825,-49.99202397318088,0,-18,10,0
9.188915,0,0,3.132632875921338,-49.901769620572544,1,-18,10,0
9.26934,0,0,7.1315212171067595,-49.48880080513122,2,-18,10,0
9.34986,0,0,11.086898901089661,-48.75531430272004,4,-18,10,0
9.430238,0,0,14.965674756048134,-47.70774129107543,5,-18,10,0
9.510725,0,0,18.75290182102916,-46.35006659424386,6,-17,10,0
9.591076,0,0,22.41460987551602,-44.69435382829043,8,-17,10,0
9.671346,0,0,25.926254461527115,-42.75312070008627,9,-16,10,0
9.751748,0,0,29.276219943356757,-40.53273918486388,10,-15,10,0
9.832066,0,0,32.43362219468277,-38.053385543635684,11,-15,10,0
9.912511,0,0,35.385215772899876,-35.32543707734298,12,-14,10,0
9.992946,0,0,38.11058524512654,-32.36639140024638,14,-13,10,0
10.073192,0,0,40.58190978604361,-29.208022838210358,14,-12,10,0
10.153681,0,0,42.79829478070538,-25.851614337674278,15,-10,10,0
10.233886,0,0,44.73291812321565,-22.337547676092044,16,-9,10,0
10.314096,0,0,46.378884358081294,-18.681517221567493,17,-8,10,0
10.394454,0,0,47.72814804826,-14.900465894842846,17,-7,10,0
10.474999,0,0,48.77228433115168,-11.01200622599242,18,-5,10,0
10.555501,0,0,49.49979276387215,-7.0548222042592865,18,-4,10,0
10.635844,0,0,49.90647457607605,-3.0567622392779015,18,-3,10,0
10.716188,0,0,49.9908396855578,0.9570514786881199,18,-1,10,0
10.796564,0,0,49.75249303241364,4.968846652859442,18,0,10,0
10.87682,0,0,49.19429083982311,8.939896462873374,18,1,10,0
10.957237,0,0,48.31668391986979,12.864604734984905,18,2,10,0
11.03763,0,0,47.12755189781672,16.703109055460043,18,3,10,0
11.117879,0,0,45.63688952622491,20.427293368705097,17,5,10,0
11.198269,0,0,43.85014748493945,24.0242495314434,17,6,10,0
11.27875,0,0,41.77673525421917,27.47188365399943,16,7,10,0
11.359079,0,0,39.43632332207664,30.737215274592366,15,9,10,0
11.439363,0,0,36.84430976986694,33.80084078217712,14,10,10,0
11.519698,0,0,34.01303272296637,36.64851436260983,13,11,10,0
11.600068,0,0,30.96154280915764,39.26044914257476,12,12,10,0
11.680382,0,0,27.713208864877824,41.61704043311654,11,13,10,0
11.7608,0,0,24.28060251156341,43.70872157448054,10,13,10,0
11.841031,0,0,20.698641209241277,45.51446201034457,9,14,10,0
11.921408,0,0,16.97803837886663,47.02920595550952,7,15,10,0
12.001641,0,0,13.152432433938777,48.239128527272086,6,15,10,0
12.081943,0,0,9.240406986932435,49.13873094327783,2,17,10,0
12.162171,0,0,5.272475617196656,49.72123289768735,0,17,10,0
12.242415,0,0,1.2699086708091258,49.98387071814071,0,18,10,0
12.322838,0,0,-2.747425405261075,49.92445947271263,-1,18,10,0
12.403149,0,0,-6.745625545949387,49.542875733992624,-3,17,10,0
12.483691,0,0,-10.709929643719663,48.83950662144915,-4,17,10,0
12.564352,0,0,-14.607866945984465,47.81851339479736,-6,17,10,0
12.64488,0,0,-18.40739727301614,46.48836118463801,-7,17,10,0
12.725344,0,0,-22.0844397460188,44.85841639095684,-8,16,10,0
12.805858,0,0,-25.622782426273176,42.93568470090894,-10,15,10,0
12.886168,0,0,-28.98457358657905,40.741802782942536,-11,15,10,0
12.966671,0,0,-32.16406934923729,38.28149217177217,-12,14,10,0
13.047002,0,0,-35.134574986039965,35.574733176094725,-13,13,10,0
13.127495,0,0,-37.88022147225457,32.635698570935226,-14,12,10,0
13.20782,0,0,-40.37804650385345,29.489207526358662,-15,11,10,0
13.288202,0,0,-42.614144580898,26.154056695631784,-16,10,10,0
13.368682,0,0,-44.57997157790919,22.641248510468863,-17,9,10,0
13.449111,0,0,-46.25407810853152,18.98842432456851,-17,7,10,0
13.529648,0,0,-47.63135474645171,15.207039324525729,-18,6,10,0
13.609842,0,0,-48.69731298050981,11.338946533001705,-18,5,10,0
13.690255,0,0,-49.4503968017787,7.393122219105715,-19,3,10,0
13.770858,0,0,-49.88513301249919,3.387256164694874,-19,2,10,0
13.851196,0,0,-49.99606143417311,-0.6275675823277351,-19,1,10,0
13.931511,0,0,-49.784609668098554,-4.636015551642223,-19,0,10,0
14.011794,0,0,-49.25204814797747,-8.616017248665955,-19,-1,10,0
14.09209,0,0,-48.40248762919858,-12.537910164986748,-19,-3,10,0
14.172523,0,0,-47.23911434480481,-16.384934419107577,-18,-4,10,0
14.252994,0,0,-45.76829231747158,-20.131155414989777,-18,-5,10,0
14.33328,0,0,-44.00684718775757,-23.735993777243745,-17,-7,10,0
14.413728,0,0,-41.95765217009848,-27.19476832725424,-17,-8,10,0
14.493913,0,0,-39.64319798553627,-30.46993359821405,-16,-9,10,0
14.574235,0,0,-37.072272940876175,-33.550656908579,-15,-10,10,0
14.65495,0,0,-34.24488804970859,-36.431959080770355,-14,-11,10,0
14.735415,0,0,-31.207313074994442,-39.06537611030107,-13,-12,10,0
14.815953,0,0,-27.961499696188284,-41.45062767606858,-11,-13,10,0
14.896278,0,0,-24.545301505707673,-43.56062641875005,-10,-14,10,0
14.97665,0,0,-20.96888432887784,-45.3905925275507,-9,-15,10,0
15.056879,0,0,-17.26388710284772,-46.92502745976957,-8,-15,10,0
15.137236,0,0,-13.443383285803757,-48.15885635925102,-6,-16,10,0
15.217793,0,0,-9.524677316215548,-49.08442239674385,-5,-16,10,0
15.298118,0,0,-5.553277208661264,-49.69065417403723,-3,-16,10,0
15.37851,0,0,-1.5473130188307351,-49.97605248938492,-2,-17,10,0
15.459018,0,0,2.4794567911561347,-49.938485099377914,-1,-17,10,0
15.539433,0,0,6.480663749215205,-49.57823108350688,0,-17,10,0
15.619817,0,0,10.442504512384497,-48.897383360552425,1,-16,10,0
15.700198,0,0,14.333351360936849,-47.90151395064596,3,-16,10,0
15.780461,0,0,18.129894904603923,-46.59728437095897,4,-16,10,0
15.860885,0,0,21.8127500685501,-44.991153957716705,5,-15,10,0
15.941216,0,0,25.352392090187237,-43.09589557377143,7,-15,10,0
16.021449,0,0,28.726970423556438,-40.92384598597881,8,-14,10,0
16.101661,0,0,31.912656296651008,-38.49132847917594,9,-13,10,0
16.181923,0,0,34.89578924199846,-35.80899179225833,10,-12,10,0
16.262503,0,0,37.66599200917123,-32.88271652350288,11,-11,10,0
16.342885,0,0,40.18337520158967,-29.753930117015955,12,-10,10,0
16.423451,0,0,42.44786471425252,-26.4230728947357,13,-9,10,0
16.503705,0,0,44.42937137934112,-22.935364807139745,14,-8,10,0
16.58394,0,0,46.125437494571884,-19.298808666193416,14,-7,10,0
16.664381,0,0,47.526693271397264,-15.531047185767036,15,-5,10,0
16.744836,0,0,48.62084804779502,-11.66246693942695,15,-4,10,0
16.825027,0,0,49.399217691041386,-7.7276963911054155,16,-3,10,0
16.905254,0,0,49.85962907645545,-3.7439802828378754,16,-1,10,0
16.985652,0,0,49.99925835013977,0.27233148179853756,16,0,10,0
17.065898,0,0,49.81651838469053,4.279543904178376,16,1,10,0
17.146102,0,0,49.31351844734753,8.256930322045502,16,2,10,0
17.226488,0,0,48.49180640249081,12.187892017217388,16,3,10,0
17.306911,0,0,47.35520107269474,16.046337007699005,15,5,10,0
17.387165,0,0,45.91721527492088,19.789121794475182,15,6,10,0
17.467566,0,0,44.17863442539755,23.41470179838042,14,7,10,0
17.547809,0,0,42.159516787059644,26.880757881459296,14,9,10,0
17.628026,0,0,39.87093163250791,30.171324312265117,13,10,10,0
17.708455,0,0,37.31844981376653,33.27661796964031,12,11,10,0
17.788789,0,0,34.527176906754555,36.16454140245214,11,12,10,0
17.86901,0,0,31.517188728184937,38.81580624786728,10,13,10,0
17.949399,0,0,28.29990397198796,41.220327936301764,9,14,10,0
18.030032,0,0,24.88611367164314,43.36682310617249,8,15,10,0
18.110417,0,0,21.325320033214737,45.22422719606129,7,15,10,0
18.190889,0,0,17.61886534656304,46.79290099897291,5,16,10,0
18.271168,0,0,13.810315526081107,48.05491842746258,4,17,10,0
18.351346,0,0,9.916520286152025,49.00676101737734,3,17,10,0
18.431752,0,0,5.950622880766698,49.6446380521693,1,17,10,0
18.511947,0,0,1.9523112780170937,49.96187026797263,0,17,10,0
18.592336,0,0,-2.0657453643022343,49.95730873545796,0,18,10,0
18.672798,0,0,-6.07259147671784,49.62986633829365,-2,18,10,0
18.753006,0,0,-10.030684918152188,48.983521311485504,-3,17,10,0
18.83324,0,0,-13.92529721582626,48.02172526524741,-5,17,10,0
18.913594,0,0,-17.7347722818476,46.74909466621798,-6,17,10,0
18.993887,0,0,-21.42622396757112,45.176508569072496,-7,16,10,0
19.074145,0,0,-24.978824678911494,43.31348886501989,-9,16,10,0
19.154527,0,0,-28.375669175157025,41.16820859427871,-10,15,10,0
19.234862,0,0,-31.58956098902464,38.75693017410812,-11,14,10,0
19.315048,0,0,-34.59249673602051,36.102066001385715,-12,13,10,0
19.39528,0,0,-37.37419733564312,33.213993639976614,-13,12,10,0
19.475654,0,0,-39.9184752499402,30.10839307767706,-14,11,10,0
19.556001,0,0,-42.20674407833802,26.806543124873045,-15,10,10,0
19.636446,0,0,-44.22437782278219,23.32818908933592,-16,9,10,0
19.716934,0,0,-45.957676650281094,19.694972884170422,-16,8,10,0
19.797304,0,0,-47.38992756350938,15.943486617591947,-17,6,10,0
19.877719,0,0,-48.51748765136675,12.085255148298463,-18,5,10,0
19.95792,0,0,-49.33011382266106,8.15719745030752,-18,4,10,0
20.038203,0,0,-49.825284269031066,4.176248018286933,-18,2,10,0
20.118743,0,0,-49.999760106397105,0.15488480474289262,-18,1,10,0
20.199219,0,0,-49.85041065924783,-3.864784224811347,-18,0,10,0
20.27967,0,0,-49.378750728050576,-7.857415385293328,-18,-1,10,0
20.360036,0,0,-48.587895180712565,-11.799001733540363,-18,-2,10,0
20.440508,0,0,-47.482272435979596,-15.666327084400244,-18,-4,10,0
20.520843,0,0,-46.07258093051308,-19.42465666109245,-17,-5,10,0
20.601058,0,0,-44.36709376400593,-23.055606496813454,-17,-6,10,0
20.681468,0,0,-42.37261153792499,-26.543582867731068,-16,-8,10,0
20.761708,0,0,-40.10740942768475,-29.856250752565433,-15,-9,10,0
20.842113,0,0,-37.58054238176925,-32.98034011789517,-14,-10,10,0
20.922518,0,0,-34.810980321973865,-35.891442559796175,-14,-11,10,0
21.002817,0,0,-31.818209144661548,-38.56943824878159,-13,-12,10,0
21.083082,0,0,-28.624087582426615,-40.99587308587988,-11,-13,10,0
21.163483,0,0,-25.24021559097629,-43.16169038535258,-10,-14,10,0
21.243875,0,0,-21.692498371863234,-45.049256535338195,-9,-15,10,0
21.324442,0,0,-17.99653575459519,-46.64895176564611,-8,-15,10,0
21.404875,0,0,-14.189201642133826,-47.94441111077356,-6,-16,10,0
21.485061,0,0,-10.302224416221188,-48.92713124717017,-5,-16,10,0
21.565488,0,0,-6.34033923925543,-49.59637182628542,-4,-16,10,0
21.645755,0,0,-2.3411772550539376,-49.945158815048515,-2,-17,10,0
21.726059,0,0,1.672694653762154,-49.97201309328328,-1,-17,10,0
21.806473,0,0,5.679458040012326,-49.676390331542194,0,-17,10,0
21.88688,0,0,9.651025128953963,-49.05973617907356,1,-17,10,0
21.967138,0,0,13.555482303845281,-48.12742357024878,2,-16,10,0
