time,padx,pady,error_x,error_y,vx,vy,vz,h,tof,cam
2.030349,0,0,-36.30181994615014,-34.38281356429831,-21,-20,0,70,81,NA
2.110828,0,0,-33.42028831528592,-37.189841743723015,-11,-13,0,70,82,NA
2.191377,0,0,-30.319676529999573,-39.758234557336586,-10,-14,0,70,82,NA
2.271915,0,0,-27.02329916929726,-42.0682933098867,-9,-15,0,70,82,NA
2.352474,0,0,-23.54997536887396,-44.10667364612106,-7,-16,0,70,81,NA
2.433085,0,0,-19.92182440025357,-45.85979625516735,-6,-17,0,70,81,NA
2.513629,0,0,-16.16732031704456,-47.31403337030228,-5,-17,0,70,81,NA
2.594227,0,0,-12.305403588505545,-48.46211966602363,-3,-18,0,70,81,NA
2.674657,0,0,-8.371932350804133,-49.29412489043252,-2,-18,0,70,81,NA
2.755312,0,0,-4.373428746874174,-49.808363966265894,-1,-18,0,70,81,NA
2.835857,0,0,-0.3513213887480762,-49.99876571758355,0,-19,0,70,81,NA
2.916311,0,0,3.6674886108610987,-49.865313869354154,1,-19,0,70,81,NA
2.996896,0,0,7.669859308985724,-49.40823067243316,3,-18,0,70,81,NA
3.077484,0,0,11.622339385039691,-48.630455757878266,4,-18,0,70,81,NA
3.158118,0,0,15.501375748701632,-47.53637922578417,5,-18,0,70,80,NA
3.238809,0,0,19.28319947529771,-46.131965251828134,7,-17,0,70,80,NA
3.319299,0,0,22.929577950653375,-44.43235819765715,8,-17,0,70,80,NA
3.399892,0,0,26.432056316026102,-42.44227136837076,9,-16,0,70,80,NA
3.480399,0,0,29.759656218630187,-40.17913465654711,11,-16,0,70,79,NA
3.561019,0,0,32.89830989388928,-37.65237318052644,12,-15,0,70,79,NA
3.641665,0,0,35.825275711937884,-34.87907137759882,13,-14,0,70,79,NA
3.722158,0,0,38.51333636407991,-31.886092926340787,14,-13,0,70,78,NA
3.802675,0,0,40.953499111667156,-28.684680763618008,15,-12,0,70,78,NA
3.88317,0,0,43.12720156370627,-25.299100483682246,15,-11,0,70,78,NA
3.963847,0,0,45.025757436215144,-21.741231963601255,16,-9,0,70,77,NA
4.044499,0,0,46.6310084257904,-18.04297794694282,17,-8,0,70,77,NA
4.125141,0,0,47.93280670445538,-14.228353433666063,17,-7,0,70,77,NA
4.205768,0,0,48.923257945562504,-10.32060230761534,18,-5,0,70,78,NA
4.286264,0,0,49.59460350780673,-6.354156348677921,18,-4,0,70,77,NA
4.366868,0,0,49.9452210251562,-2.339849727716532,18,-2,0,70,78,NA
4.447374,0,0,49.971630346972496,1.684090397080218,18,-1,0,70,78,NA
4.527918,0,0,49.674196422541065,5.698614724194679,18,0,0,70,78,NA
4.608502,0,0,49.05425082473448,9.678867496976927,18,1,0,70,78,NA
4.689217,0,0,48.11417100967032,13.602446399534172,18,2,0,70,79,NA
4.769774,0,0,46.863291599071665,17.430774523823633,18,4,0,70,78,NA
4.850274,0,0,45.31002695042634,21.14240898648114,17,5,0,70,78,NA
4.930989,0,0,43.45782645878933,24.726854217181575,16,6,0,70,78,NA
5.011736,0,0,41.32170147007606,28.151678238036087,16,8,0,70,78,NA
5.092427,0,0,38.918244698074886,31.39060734711525,15,9,0,70,79,NA
5.17318,0,0,36.25909637455061,34.42786560478373,14,10,0,70,79,NA
5.253745,0,0,33.371116376454815,37.23397093769491,13,11,0,70,79,NA
5.334324,0,0,30.26551929995624,39.79947664861909,12,12,0,70,79,NA
5.414999,0,0,26.960036734710446,42.10886390373247,11,13,0,70,79,NA
5.495631,0,0,23.48087455814213,44.14349929474094,10,14,0,70,78,NA
5.576205,0,0,19.851558141933207,45.89025647495822,9,14,0,70,76,NA
5.656679,0,0,16.09739302293764,47.33787001825366,7,15,0,70,76,NA
5.737154,0,0,12.240765398578173,48.478486594127205,6,15,0,70,73,NA
5.817838,0,0,8.294021153445385,49.307293711034276,4,16,0,70,70,NA
5.898631,0,0,4.28769060341171,49.81581786229566,3,16,0,70,69,NA
5.979156,0,0,0.26540452717606017,49.999295599407745,2,16,0,70,72,NA
6.059604,0,0,-3.752385657436763,49.85899720088505,0,16,0,70,72,NA
6.140269,0,0,-7.758141236524228,49.394445482808514,0,16,0,70,78,NA
6.220859,0,0,-11.708796281964231,48.60971188587174,-2,16,0,70,75,NA
6.301433,0,0,-15.583910106982229,47.509385870346684,-3,15,0,70,69,NA
6.382159,0,0,-19.3637286735996,46.09822135240379,-4,15,0,70,78,NA
6.462793,0,0,-23.013780080810676,44.38880406580112,-6,14,0,70,127,NA
6.543435,0,0,-26.51491472205677,42.390556699364744,-7,14,0,70,163,NA
6.62413,0,0,-29.84518454088812,40.11564482493498,-8,13,0,70,163,NA
6.704762,0,0,-32.98009685548685,37.580755865239155,-9,12,0,70,170,NA
6.785302,0,0,-35.89622983522436,34.80604378002114,-10,11,0,70,172,NA
6.865911,0,0,-38.58257286469223,31.802280910977355,-11,10,0,70,172,NA
6.946512,0,0,-41.01771220932797,28.592783794390282,-12,9,0,70,170,NA
7.027185,0,0,-43.18847414745651,25.19435851166846,-13,8,0,70,165,NA
7.107914,0,0,-45.07958612592605,21.629399314710884,-14,7,0,70,154,NA
7.188361,0,0,-46.67174443901922,17.937342919699073,-14,5,0,70,154,NA
7.269171,0,0,-47.967328226482806,14.11153509767332,-15,4,0,70,139,NA
7.349894,0,0,-48.94904903408311,10.197578078099118,-15,3,0,70,136,NA
7.43072,0,0,-49.61254340755382,6.212530614297812,-16,1,0,70,138,NA
7.511297,0,0,-49.95166610329697,2.197965765141139,-16,0,0,70,142,NA
7.591772,0,0,-49.966689295936646,-1.82481801923657,-16,0,0,70,142,NA
7.67213,0,0,-49.659042364164925,-5.829194753486423,-16,-2,0,70,142,NA
7.75255,0,0,-49.03026114805593,-9.799667940978251,-16,-3,0,70,145,NA
7.832979,0,0,-48.08455767371152,-13.70676159140116,-16,-5,0,70,159,NA
7.913481,0,0,-46.826603190338105,-17.52909677235587,-15,-6,0,70,162,NA
7.99411,0,0,-45.2630449694042,-21.242804901841307,-15,-7,0,70,162,NA
8.07474,0,0,-43.40425789226101,-24.820765435862334,-14,-9,0,70,166,NA
8.155235,0,0,-41.268117263572094,-28.230169987445397,-13,-10,0,70,174,NA
8.23565,0,0,-38.866511494584216,-31.45463851709876,-13,-11,0,70,165,NA
8.31611,0,0,-36.213982620677356,-34.47531671717141,-12,-12,0,70,165,NA
8.396778,0,0,-33.31737982216633,-37.28206273512108,-11,-13,0,70,153,NA
8.477335,0,0,-30.208959727141828,-39.84242402520112,-10,-14,0,70,142,NA
8.557736,0,0,-26.911885917742396,-42.13965349110524,-9,-15,0,70,142,NA
8.638268,0,0,-23.43360166124981,-44.16861230763165,-7,-16,0,70,121,NA
8.718704,0,0,-19.809991736649582,-45.90821524949402,-6,-16,0,70,119,NA
8.799198,0,0,-16.054144636157826,-47.35255473574077,-5,-17,0,70,109,NA
8.879728,0,0,-12.193193398578375,-48.49047364941762,-3,-18,0,70,6553,NA
8.960233,0,0,-8.253891641029911,-49.31402714013667,-2,-18,0,70,6553,NA
9.040734,0,0,-4.261651243633468,-49.81805223689137,-1,-18,0,70,6553,NA
9.121301,0,0,-0.23874529801066147,-49.999430003577814,0,-18,0,70,6553,NA
9.201811,0,0,3.783522150707045,-49.85664409218805,1,-18,0,70,61,NA
9.282366,0,0,7.782286561471456,-49.390647048557085,3,-18,0,70,61,NA
9.362856,0,0,11.728455294896687,-48.60497234229858,4,-18,0,70,64,NA
9.443408,0,0,15.601719397986264,-47.503540413599694,5,-18,0,70,70,NA
9.523959,0,0,19.37307437716789,-46.09429454039535,7,-17,0,70,75,NA
9.604423,0,0,23.015921723965853,-44.38769364583248,8,-17,0,70,77,NA
9.684971,0,0,26.512432135200832,-42.39210943414317,9,-16,0,70,77,NA
9.765656,0,0,29.84280648102838,-40.11741394127855,10,-15,0,70,78,NA
9.846325,0,0,32.97855004154447,-37.58211326092969,12,-14,0,70,77,NA
9.926756,0,0,35.89146095688243,-34.81096135386933,13,-14,0,70,78,NA
10.007338,0,0,38.577161356699065,-31.808845022402256,14,-13,0,70,78,NA
10.087754,0,0,41.00760928059403,-28.607271472304696,15,-11,0,70,78,NA
10.168289,0,0,43.17635563654542,-25.215120740273132,15,-10,0,70,78,NA
10.248763,0,0,45.063372547948475,-21.663158924884517,16,-9,0,70,79,NA
10.32937,0,0,46.66138459673911,-17.96427531283126,17,-8,0,70,79,NA
10.409815,0,0,47.95406923697897,-14.156526537785592,17,-6,0,70,79,NA
10.490389,0,0,48.93785610347119,-10.251157983171847,18,-5,0,70,78,NA
10.570932,0,0,49.60396556399058,-6.28065285829722,18,-4,0,70,77,NA
10.651536,0,0,49.948628309303594,-2.2659501360434575,18,-2,0,70,76,NA
10.73202,0,0,49.96912415987069,1.7568809565328465,18,-1,0,70,75,NA
10.812651,0,0,49.66526870184666,5.775905537088598,18,0,0,70,75,NA
10.893266,0,0,49.03884643712571,9.7566151977006,18,1,0,70,71,NA
10.973688,0,0,48.096616139344775,13.664388604856063,18,2,0,70,66,NA
11.054344,0,0,46.83944030704195,17.494765837902893,17,4,0,70,64,NA
11.134786,0,0,45.28185580789052,21.20267753359021,17,5,0,70,63,NA
11.215264,0,0,43.43089597249462,24.774125111219384,16,6,0,70,63,NA
11.29581,0,0,41.29685321974672,28.188116541313907,16,8,0,70,76,NA
11.376308,0,0,38.89610652994461,31.418034579063036,15,9,0,70,76,NA
11.456873,0,0,36.24184028538131,34.4460304349995,14,10,0,70,95,NA
11.537401,0,0,33.35307621548779,37.250131636866236,13,11,0,70,123,NA
11.617958,0,0,30.247831468584597,39.81292116195574,12,12,0,70,151,NA
11.698406,0,0,26.950732104283336,42.114819708068936,11,13,0,70,164,NA
11.779084,0,0,23.46955209003647,44.14952009584096,10,14,0,70,164,NA
11.859689,0,0,19.837872873628214,45.89617413085502,8,14,0,70,169,NA
11.940175,0,0,16.08286990001688,47.342806167137276,7,15,0,70,170,NA
12.020558,0,0,12.230296491446625,48.48112877946746,6,15,0,70,174,NA
12.101122,0,0,8.288463753859922,49.308228203829735,1,17,0,70,174,NA
12.181619,0,0,4.297432841836674,49.81497837969925,0,17,0,70,174,NA
12.26225,0,0,0.2709866202706343,49.99926565712375,0,17,0,70,178,NA
12.342896,0,0,-3.757945726079584,49.85857843861817,-2,18,0,70,176,NA
12.423463,0,0,-7.757879012083713,49.39448666839115,-3,17,0,70,176,NA
12.504073,0,0,-11.710404120015655,48.60932457199874,-5,17,0,70,176,NA
12.5845,0,0,-15.5776770364211,47.51142997373326,-6,17,0,70,176,NA
12.66539,0,0,-19.36549522703951,46.09747926526471,-7,16,0,70,173,NA
12.74632,0,0,-23.028973264278257,44.380923721720315,-9,16,0,70,164,NA
12.826896,0,0,-26.526311422030908,42.38342603355034,-10,15,0,70,150,NA
12.907554,0,0,-29.855051460695037,40.10830216151328,-11,15,0,70,150,NA
12.988191,0,0,-32.98946554935409,37.57253202497777,-12,14,0,70,150,NA
13.068799,0,0,-35.90727099601972,34.79465317571654,-13,13,0,70,130,NA
13.149275,0,0,-38.58795369131251,31.795751758955504,-14,12,0,70,127,NA
13.229749,0,0,-41.019121471306484,28.59076203465383,-15,11,0,70,127,NA
13.310285,0,0,-43.18609966675346,25.198428434591648,-16,9,0,70,126,NA
13.390833,0,0,-45.07381778970462,21.64141746421678,-17,8,0,70,126,NA
13.471335,0,0,-46.66823131885913,17.946481147273857,-17,7,0,80,125,NA
13.551891,0,0,-47.9607513531821,14.133871714369054,-18,6,0,80,125,NA
13.632357,0,0,-48.94180541670761,10.232286281820386,-18,4,0,80,124,NA
13.71278,0,0,-49.605598123767194,6.267745590186653,-19,3,0,80,124,NA
13.793349,0,0,-49.94912002876672,2.2550849988094988,-19,2,0,80,124,NA
13.873793,0,0,-49.96878168054982,-1.7665948492930759,-19,0,0,70,125,NA
13.954211,0,0,-49.66539074621583,-5.77485601774619,-19,0,0,70,125,NA
14.034602,0,0,-49.04136550313198,-9.743945278387844,-19,-2,0,70,124,NA
14.115224,0,0,-48.09732183278593,-13.661904424838218,-19,-3,0,70,125,NA
14.195665,0,0,-46.843971166569574,-17.482630389778258,-18,-4,0,70,128,NA
14.276254,0,0,-45.284320543038305,-21.197412883542157,-18,-6,0,70,128,NA
14.356656,0,0,-43.43594305805766,-24.76527509754681,-17,-7,0,70,134,NA
14.43723,0,0,-41.30181661681881,-28.180843567052232,-16,-8,0,70,141,NA
14.517913,0,0,-38.89627606751911,-31.41782468725898,-16,-10,0,70,153,NA
14.598423,0,0,-36.24239572430878,-34.445446029375276,-15,-11,0,70,161,NA
14.678829,0,0,-33.359644471717374,-37.24424949868927,-13,-12,0,70,178,NA
14.75937,0,0,-30.255183880693004,-39.80733410246728,-12,-13,0,70,178,NA
14.8399,0,0,-26.95445351174194,-42.11243801875335,-11,-13,0,70,169,NA
14.920303,0,0,-23.48505167845424,-44.14127714124653,-10,-14,0,70,179,NA
15.000735,0,0,-19.8624209932435,-45.88555581320946,-9,-15,0,70,171,NA
15.081222,0,0,-16.109580486183003,-47.33372388223001,-7,-16,0,70,171,NA
15.161679,0,0,-12.2530848582128,-48.475374278673044,-6,-16,0,70,173,NA
15.242298,0,0,-8.309384372407326,-49.30470698981582,-4,-16,0,70,171,NA
15.322838,0,0,-4.316169798653693,-49.813358431942625,-3,-17,0,70,172,NA
15.403352,0,0,-0.29524095049455,-49.99912832021325,-2,-17,0,70,177,NA
15.483802,0,0,3.723179080673754,-49.86118668396525,0,-17,0,70,177,NA
15.56429,0,0,7.720066516266792,-49.40041065603014,0,-17,0,70,173,NA
15.64516,0,0,11.680273770364348,-48.61657335363465,2,-16,0,70,171,NA
15.725873,0,0,15.566749636758978,-47.515011372685834,3,-16,0,70,176,NA
15.806304,0,0,19.335084345239352,-46.11024304167655,4,-16,0,70,172,NA
15.88671,0,0,22.974879361217447,-44.40895088084726,6,-15,0,70,172,NA
15.967274,0,0,26.4749623058661,-42.415520401180615,7,-15,0,70,178,NA
16.047805,0,0,29.801286574299056,-40.14826669380015,8,-14,0,70,168,NA
16.128421,0,0,32.93760653672134,-37.61800201541985,9,-13,0,70,173,NA
