time,padx,pady,error_x,error_y,vx,vy,tof,h
2.030229,0,0,-36.28756137118715,-34.39786170290714,-23,-22,10,0
2.110488,0,0,-33.413495828079846,-37.19594462501109,-14,-17,10,0
2.190745,0,0,-30.323524903275317,-39.75529948875296,-13,-18,10,0
2.270968,0,0,-27.039836324012317,-42.05766578842226,-11,-19,10,0
2.351275,0,0,-23.580602359149786,-44.09030723843575,-10,-20,10,0
2.431493,0,0,-19.969681835661273,-45.83897694519872,-8,-21,10,0
2.511723,0,0,-16.231931455462462,-47.291906297221395,-6,-22,10,0
2.592011,0,0,-12.386624331387422,-48.44142377834368,-5,-22,10,0
2.672279,0,0,-8.462895189979626,-49.27858972214424,-3,-23,10,0
2.752574,0,0,-4.4858047836117345,-49.798369003847164,-1,-23,10,0
2.833111,0,0,-0.4640538423703484,-49.99784649393793,0,-23,10,0
2.913402,0,0,3.54804314692689,-49.87395502491802,1,-23,10,0
2.993603,0,0,7.533301853128981,-49.42923591549482,3,-23,10,0
3.073977,0,0,11.476487736379434,-48.66508223805578,5,-23,10,0
3.154242,0,0,15.34108821187196,-47.58834954561424,7,-22,10,0
3.234544,0,0,19.10776311762167,-46.20490654292958,9,-21,10,0
3.31484,0,0,22.75484175982589,-44.522097620005326,10,-21,10,0
3.39506,0,0,26.249721733631265,-42.555282972939175,12,-20,10,0
3.475324,0,0,29.57579443633763,-40.314667100938586,13,-19,10,0
3.555749,0,0,32.71960396096519,-37.80777058539145,15,-18,10,0
3.636001,0,0,35.64536367849689,-35.062915569411715,16,-17,10,0
3.716238,0,0,38.34148020833673,-32.092536444377885,17,-15,10,0
3.796655,0,0,40.795601847932026,-28.908802636307946,18,-14,10,0
3.877,0,0,42.98316491310068,-25.543052559418005,20,-12,10,0
3.957389,0,0,44.89542302089584,-22.00911156259643,20,-11,10,0
4.037632,0,0,46.515993832086686,-18.337456688790677,21,-9,10,0
4.11782,0,0,47.83535680508489,-14.552616236615961,22,-7,10,0
4.198083,0,0,48.84773048288503,-10.672358065180575,22,-6,10,0
4.278408,0,0,49.546596727480456,-6.718240299693294,23,-4,10,0
4.358764,0,0,49.926085184515784,-2.7177229712524777,23,-2,10,0
4.439022,0,0,49.98329391696779,1.292412167232511,23,0,10,0
4.519366,0,0,49.71823897591762,5.300633276651557,23,1,10,0
4.599822,0,0,49.131347436877306,9.279585068140175,23,2,10,0
4.680121,0,0,48.228748684441584,13.190443522981859,22,4,10,0
4.760639,0,0,47.011570967532265,17.02680813202161,22,6,10,0
4.840952,0,0,45.49412120542187,20.74331062647389,21,8,10,0
4.92121,0,0,43.6851437554308,24.322997657923363,20,9,10,0
5.001619,0,0,41.58940537386868,27.75466376391585,19,11,10,0
5.081805,0,0,39.23266040856002,30.99674752722626,18,12,10,0
5.162133,0,0,36.6191096002225,34.04468845630537,17,14,10,0
5.242352,0,0,33.773763949943685,36.86913165038585,16,15,10,0
5.322646,0,0,30.707087287154096,39.459787003215055,15,16,10,0
5.403036,0,0,27.44055710999913,41.797318400740444,13,17,10,0
5.483332,0,0,23.999569000221296,43.86366021895137,12,18,10,0
5.563649,0,0,20.401466431074823,45.648441018962814,10,19,10,0
5.64388,0,0,16.678327248650465,47.13632781822236,8,20,10,0
5.724184,0,0,12.844762874889204,48.321962570738656,7,20,10,0
5.804537,0,0,8.925711826005545,49.196866448983364,5,21,10,0
5.884883,0,0,4.944845261061757,49.75488423606425,3,21,10,0
5.965205,0,0,0.9368211177234851,49.99122289155755,1,21,10,0
6.045487,0,0,-3.073531403035527,49.90544463998447,0,21,10,0
6.125773,0,0,-7.0677489244266924,49.49794869629716,-1,21,10,0
6.20619,0,0,-11.018568512880488,48.77080220712961,-3,21,10,0
6.28666,0,0,-14.903838107777624,47.72709513114281,-5,20,10,0
6.366954,0,0,-18.685745013883032,46.37718117001232,-7,20,10,0
6.447413,0,0,-22.350999165068412,44.72619854540637,-8,19,10,0
6.527901,0,0,-25.87580724459368,42.78367211262532,-10,18,10,0
6.608306,0,0,-29.22897942133028,40.56681848490772,-12,17,10,0
6.6885,0,0,-32.38488133258331,38.09487447248641,-13,16,10,0
6.769006,0,0,-35.341760883612956,35.36891202236118,-14,15,10,0
6.849269,0,0,-38.065325080653736,32.41960867290279,-16,14,10,0
6.92975,0,0,-40.547310832977296,29.256035005002335,-17,12,10,0
7.009996,0,0,-42.76307160714766,25.909838029635807,-18,11,10,0
7.090387,0,0,-44.704707713417896,22.393952492980652,-19,9,10,0
7.170624,0,0,-46.3565483967343,18.73687329148678,-19,7,10,0
7.25083,0,0,-47.708720096268884,14.962554152813269,-20,6,10,0
7.331018,0,0,-48.753932391905806,11.092974187542218,-21,4,10,0
7.411246,0,0,-49.48613018888403,7.150029295661714,-21,2,10,0
7.491576,0,0,-49.900280990598276,3.1562568113726805,-21,0,10,0
7.571852,0,0,-49.99268254019938,-0.8553902237244395,-21,0,10,0
7.652343,0,0,-49.762163729314764,-4.871043109732233,-21,-2,10,0
7.73265,0,0,-49.21080432469368,-8.848544384061688,-21,-4,10,0
7.812862,0,0,-48.34355751490294,-12.763245935234158,-21,-6,10,0
7.893135,0,0,-47.1649124088386,-16.59732018931316,-20,-8,10,0
7.973375,0,0,-45.68235344190095,-20.325417191517626,-19,-9,10,0
8.053704,0,0,-43.90401218688741,-23.92567060488884,-19,-11,10,0
8.133895,0,0,-41.84626047950278,-27.365863477727213,-18,-12,10,0
8.214201,0,0,-39.51719623356387,-30.63317159286654,-17,-14,10,0
8.294789,0,0,-36.92321996190145,-33.714623350188006,-16,-15,10,0
8.37528,0,0,-34.092163550411556,-36.574914688239396,-14,-17,10,0
8.45562,0,0,-31.047690339692036,-39.19235798686517,-13,-18,10,0
8.535999,0,0,-27.79992249970834,-41.5591663656793,-12,-19,10,0
8.616386,0,0,-24.371830605244714,-43.657918788568665,-10,-20,10,0
8.69676,0,0,-20.789756158127005,-45.47291544299332,-8,-21,10,0
8.776966,0,0,-17.077617389905917,-46.993137629700605,-7,-22,10,0
8.85725,0,0,-13.255847264473534,-48.2108132404023,-5,-22,10,0
8.937679,0,0,-9.337597358850275,-49.120355002422286,-3,-23,10,0
9.017976,0,0,-5.36954607190708,-49.71084363578702,-2,-23,10,0
9.098243,0,0,-1.3646276827546255,-49.98137444376115,0,-23,10,0
9.178669,0,0,2.6553711526908343,-49.9294402536365,1,-23,10,0
9.25887,0,0,6.647001825640447,-49.556204119463516,3,-23,10,0
9.339083,0,0,10.596493292959213,-48.864243879264826,5,-23,10,0
9.419272,0,0,14.476573051872721,-47.85842488709582,6,-22,10,0
9.499704,0,0,18.27305990388875,-46.541328749283615,8,-22,10,0
9.579958,0,0,21.947200525224027,-44.92572079672853,10,-21,10,0
9.660264,0,0,25.478676692853654,-43.02135555722339,11,-20,10,0
9.740718,0,0,28.854415811669586,-40.83408733114127,13,-19,10,0
9.821114,0,0,32.039980162263326,-38.38540961357287,14,-18,10,0
9.901708,0,0,35.02598757942073,-35.68165066369919,16,-17,10,0
9.982149,0,0,37.77982143667869,-32.751871583356476,17,-16,10,0
10.062691,0,0,40.292549526593845,-29.60591921638276,18,-14,10,0
10.143047,0,0,42.5397608106746,-26.274869175137542,19,-13,10,0
10.223386,0,0,44.51056331530398,-22.777395666632202,20,-11,10,0
10.303734,0,0,46.1958446539731,-19.129661175932647,21,-9,10,0
10.383926,0,0,47.57986023626637,-15.367397303947019,22,-8,10,0
10.464294,0,0,48.6599935437013,-11.49804454361471,22,-6,10,0
10.544775,0,0,49.42683741614288,-7.549022654501587,23,-4,10,0
10.625009,0,0,49.87283762670937,-3.563715344957013,23,-2,10,0
