time,padx,pady,error_x,error_y,vx,vy,vz,h,tof,cam
2.030669,0,0,-36.244460813011806,-34.443273078702205,-23,-22,0,60,78,NA
2.111179,0,0,-33.35626530497038,-37.24727593938152,-14,-17,0,60,79,NA
2.191643,0,0,-30.25453344036306,-39.80782845504077,-13,-18,0,60,78,NA
2.272258,0,0,-26.95022101799804,-42.11514676551724,-11,-19,0,60,78,NA
2.352727,0,0,-23.47823669314413,-44.14490233062817,-10,-20,0,60,78,NA
2.433319,0,0,-19.84768893746364,-45.89193005139012,-8,-21,0,60,77,NA
2.513792,0,0,-16.094564289453174,-47.33883184376922,-7,-22,0,60,78,NA
2.594369,0,0,-12.232251075280121,-48.48063565622163,-5,-23,0,60,77,NA
2.67493,0,0,-8.29075734043446,-49.30784260867669,-3,-23,0,60,77,NA
2.755415,0,0,-4.3002131982459195,-49.81473844606265,-1,-23,0,60,77,NA
2.836059,0,0,-0.27356269521715737,-49.999251628917264,0,-24,0,60,77,NA
2.916856,0,0,3.7630441310101146,-49.85819389897783,1,-24,0,60,77,NA
2.997323,0,0,7.75845488511278,-49.3943962185557,3,-23,0,60,77,NA
3.077785,0,0,11.703472400732187,-48.610993959857474,5,-23,0,60,77,NA
3.1583,0,0,15.575263102755946,-47.51222136755899,7,-23,0,60,77,NA
3.238856,0,0,19.348710357805004,-46.10452697392925,9,-22,0,60,78,NA
3.319345,0,0,22.99299902367152,-44.39957202380943,10,-21,0,60,78,NA
3.399861,0,0,26.488830723675385,-42.40686084694871,12,-21,0,60,78,NA
3.480648,0,0,29.824546859281075,-40.13099057634321,13,-20,0,60,78,NA
3.561215,0,0,32.95776851685219,-37.600339019609734,15,-19,0,60,78,NA
3.641697,0,0,35.87400464368627,-34.82895046975685,16,-17,0,60,77,NA
3.722214,0,0,38.55865992291711,-31.83126992359598,17,-16,0,60,78,NA
3.80274,0,0,40.994634283989605,-28.625861732390597,19,-15,0,60,78,NA
3.883297,0,0,43.165026742320734,-25.23450943320944,20,-13,0,60,78,NA
3.96385,0,0,45.05552031989512,-21.67948543447278,21,-12,0,60,78,NA
4.044369,0,0,46.653530514304826,-17.98466264767923,21,-10,0,60,78,NA
4.124981,0,0,47.95003147429481,-14.17019695043568,22,-8,0,60,78,NA
4.205428,0,0,48.93378108117386,-10.270592441517252,23,-6,0,60,77,NA
4.285964,0,0,49.6014177710651,-6.300742424529575,23,-5,0,60,78,NA
4.366565,0,0,49.94766177608417,-2.287156116643694,23,-3,0,60,78,NA
4.447359,0,0,49.96929429456827,1.7520353029623892,23,-1,0,60,78,NA
4.527883,0,0,49.66649694495093,5.765334441051974,23,0,0,60,78,NA
4.608304,0,0,49.042668576878796,9.737384600519047,23,2,0,60,80,NA
4.688696,0,0,48.10242291503294,13.643933073103003,23,4,0,60,80,NA
4.769317,0,0,46.84758023204343,17.472957002243604,22,5,0,60,81,NA
4.84985,0,0,45.28987368264457,21.185545586793346,22,7,0,60,81,NA
4.930296,0,0,43.441126849266645,24.756181007294405,21,9,0,60,82,NA
5.0109,0,0,41.306506464829745,28.17396890164711,20,10,0,60,83,NA
5.09135,0,0,38.90902260317836,31.402037514552394,19,12,0,60,83,NA
5.171918,0,0,36.255303946421385,34.43185931303452,18,13,0,60,83,NA
5.252523,0,0,33.36556771195323,37.23894320813984,17,14,0,60,79,NA
5.333276,0,0,30.252593775455978,39.80930255426792,15,16,0,60,79,NA
5.413929,0,0,26.947154749549224,42.117108767148856,14,17,0,60,72,NA
5.494572,0,0,23.466844040247512,44.150959568175864,12,18,0,60,69,NA
5.575325,0,0,19.82857936624303,45.90018998126915,11,19,0,60,6553,NA
5.655989,0,0,16.067481308600755,47.34803105090818,9,19,0,60,6553,NA
5.736731,0,0,12.194931784388555,48.49003648971724,7,20,0,60,122,NA
5.817599,0,0,8.238211189933187,49.3166490790895,5,20,0,60,154,NA
5.898343,0,0,4.234075278114038,49.820403516423504,4,21,0,60,172,NA
5.979148,0,0,0.19796856117493167,49.99960808295187,2,21,0,60,173,NA
6.059779,0,0,-3.829517898793431,49.853132225195445,0,21,0,60,173,NA
6.14038,0,0,-7.831006079966747,49.382945879883714,-1,21,0,60,173,NA
6.221003,0,0,-11.782271629257624,48.591954840841616,-3,21,0,60,180,NA
6.301635,0,0,-15.657630859305977,47.48514079029049,-4,20,0,60,173,NA
6.382276,0,0,-19.432234096000204,46.069385474936034,-6,20,0,60,176,NA
6.462945,0,0,-23.081231408844204,44.35376823508217,-8,19,0,60,176,NA
6.543597,0,0,-26.57988979028823,42.34984602966263,-9,18,0,60,175,NA
6.624362,0,0,-29.90936108735086,40.06781899912275,-11,17,0,60,173,NA
6.704954,0,0,-33.038681658502014,37.52926210663038,-13,16,0,60,177,NA
6.785378,0,0,-35.94655527481817,34.754066868129875,-14,15,0,60,179,NA
6.865917,0,0,-38.626301090860515,31.749155327948298,-15,14,0,60,179,NA
6.946387,0,0,-41.053462780142766,28.54142942740312,-16,12,0,60,180,NA
7.026899,0,0,-43.21568375396311,25.147657498809878,-17,11,0,60,173,NA
7.107333,0,0,-45.09660007540981,21.59390334419759,-18,9,0,60,172,NA
7.187797,0,0,-46.686205515041856,17.899670796058658,-19,7,0,60,172,NA
7.268334,0,0,-47.97488798335796,14.085812826537778,-20,6,0,60,171,NA
7.348979,0,0,-48.95368772649339,10.175286628737778,-20,4,0,60,171,NA
7.429511,0,0,-49.61363131509185,6.203836533157321,-21,2,0,60,170,NA
7.510114,0,0,-49.952081814521506,2.188497748536662,-21,0,0,60,177,NA
7.590561,0,0,-49.96642730559993,-1.8319777057042514,-21,0,0,60,177,NA
7.671008,0,0,-49.657567602707076,-5.841744583818846,-21,-2,0,60,176,NA
7.751471,0,0,-49.02743437591421,-9.813800411432148,-21,-4,0,60,176,NA
7.832039,0,0,-48.0787298531901,-13.727189650615589,-20,-6,0,60,177,NA
7.912542,0,0,-46.81871636784247,-17.55015093004956,-20,-8,0,60,171,NA
7.993158,0,0,-45.25375709009172,-21.262583785395737,-19,-9,0,60,171,NA
8.073608,0,0,-43.39809619684607,-24.831537336405383,-19,-11,0,60,165,NA
8.154226,0,0,-41.2578907806002,-28.245113707260323,-18,-13,0,60,164,NA
8.234659,0,0,-38.85528246206453,-31.468508461526756,-17,-14,0,60,170,NA
8.315281,0,0,-36.19415106464571,-34.496136431629644,-15,-15,0,60,169,NA
8.395669,0,0,-33.307698865317796,-37.290711930684665,-14,-17,0,60,169,NA
8.476304,0,0,-30.19582072735016,-39.8523827468538,-13,-18,0,60,166,NA
8.556804,0,0,-26.893356877569996,-42.15148106360746,-11,-19,0,60,165,NA
8.637427,0,0,-23.411210558451355,-44.18048460788831,-10,-20,0,60,169,NA
8.718102,0,0,-19.77473085729182,-45.92341471974477,-8,-21,0,60,169,NA
8.798581,0,0,-16.019424408684365,-47.364311898458396,-7,-22,0,60,163,NA
8.879173,0,0,-12.153442486299177,-48.50045191265972,-5,-22,0,60,166,NA
8.959695,0,0,-8.213596348193098,-49.32075460725382,-3,-23,0,60,167,NA
9.040278,0,0,-4.2160515534069205,-49.82193201090274,-1,-23,0,60,165,NA
9.120657,0,0,-0.20254179007339712,-49.999589766549825,0,-23,0,60,165,NA
9.201225,0,0,3.822057860913566,-49.85370471397115,1,-23,0,60,168,NA
9.281668,0,0,7.8160219745099475,-49.38531968605628,3,-23,0,60,166,NA
9.362239,0,0,11.764665562630892,-48.59622047237261,5,-23,0,60,166,NA
9.442815,0,0,15.63857993626836,-47.491418357182646,7,-22,0,60,156,NA
9.523668,0,0,19.42293445127804,-46.07330699332702,8,-22,0,60,145,NA
9.604348,0,0,23.072912542481046,-44.35809629376604,10,-21,0,60,145,NA
9.685083,0,0,26.57509725215041,-42.35285357610214,12,-20,0,60,118,NA
9.765918,0,0,29.907998506413392,-40.06883608666933,13,-19,0,60,92,NA
9.84636,0,0,33.03167833606382,-37.53542628374976,15,-18,0,60,80,NA
9.926859,0,0,35.94256421678232,-34.75819439387608,16,-17,0,60,75,NA
10.007319,0,0,38.61994463821203,-31.75688706629536,17,-16,0,60,72,NA
10.087864,0,0,41.04981756398395,-28.546671924475447,19,-14,0,60,72,NA
10.168378,0,0,43.21265782693719,-25.152856766817642,20,-13,0,60,73,NA
10.249071,0,0,45.099232454178775,-21.58840503705514,21,-11,0,60,72,NA
10.329791,0,0,46.693867432706455,-17.87967405119108,21,-10,0,60,72,NA
10.410343,0,0,47.980943183640726,-14.065172988919846,22,-8,0,60,73,NA
10.490902,0,0,48.95708467792342,-10.158930053831266,23,-6,0,60,73,NA
10.571408,0,0,49.615568545552655,-6.1883243209745995,23,-4,0,60,75,NA
10.65205,0,0,49.95278537180862,-2.1723797085275565,23,-3,0,60,75,NA
10.73258,0,0,49.96565975906229,1.8527937936054795,23,-1,0,60,75,NA
10.813121,0,0,49.65453251476397,5.867486748195291,23,0,0,60,76,NA
10.893489,0,0,49.02323613365523,9.834750580664455,23,2,0,60,76,NA
10.97396,0,0,48.07385239749056,13.744261190194655,23,4,0,60,77,NA
11.05442,0,0,46.81392627234666,17.562924214585998,22,5,0,60,78,NA
11.134983,0,0,45.24867440521741,21.273398049456578,22,7,0,60,80,NA
11.215423,0,0,43.39294243078872,24.84054240950177,21,9,0,60,79,NA
11.295978,0,0,41.253322011339634,28.25178619182725,20,10,0,60,79,NA
11.37645,0,0,38.848563929746206,31.476802261291127,19,12,0,60,76,NA
11.456998,0,0,36.19003553143882,34.50045402937759,18,13,0,60,66,NA
11.53746,0,0,33.29981761406059,37.29774989017835,16,15,0,60,6553,NA
11.617943,0,0,30.193859887811332,39.853868382820984,15,16,0,60,6553,NA
11.698496,0,0,26.88927288968958,42.154086438491404,14,17,0,60,6553,NA
11.779151,0,0,23.40581339584447,44.18334413870127,12,18,0,60,6553,NA
11.859763,0,0,19.771562535843756,45.924778876889754,11,19,0,60,6553,NA
11.940265,0,0,16.013773888014608,47.36622262608178,9,19,0,60,6553,NA
12.020637,0,0,12.159948336061696,48.4988211863372,7,20,0,60,6553,NA
12.101526,0,0,8.201762261983642,49.322723929218476,2,22,0,60,106,NA
12.182099,0,0,4.204905083580878,49.82287399616842,1,22,0,60,141,NA
12.262635,0,0,0.1831302910852399,49.999664631840155,0,22,0,60,165,NA
12.343211,0,0,-3.8423157313988523,49.852147494568825,-2,23,0,60,170,NA
12.423677,0,0,-7.8362657899847505,49.3821115229869,-4,22,0,60,170,NA
12.504099,0,0,-11.778190499430465,48.5929442260821,-6,22,0,60,171,NA
12.584639,0,0,-15.649340381219561,47.48787366931405,-7,22,0,60,172,NA
12.665251,0,0,-19.422125605944913,46.073647966564344,-9,21,0,60,166,NA
12.746111,0,0,-23.080668124872727,44.35406135755196,-11,20,0,60,166,NA
12.826549,0,0,-26.569849943091562,42.35614564619398,-12,20,0,60,164,NA
12.90703,0,0,-29.88915032755753,40.08289775822935,-14,19,0,60,167,NA
12.987542,0,0,-33.015847647337516,37.54935158065713,-15,18,0,60,164,NA
13.068126,0,0,-35.93131991744563,34.769818075310305,-17,16,0,60,167,NA
13.148558,0,0,-38.60886048702435,31.770361847065722,-18,15,0,60,167,NA
13.22918,0,0,-41.041896229646,28.558059350645127,-19,14,0,60,166,NA
13.309666,0,0,-43.20534797074257,25.165410919097887,-20,12,0,60,169,NA
13.390205,0,0,-45.08965119425979,21.608409362560373,-21,11,0,60,166,NA
13.470735,0,0,-46.681850029559094,17.91102671031882,-22,9,0,60,168,NA
13.551436,0,0,-47.973835800072976,14.089395963902668,-23,7,0,60,168,NA
13.631904,0,0,-48.951055684453486,10.18794127277606,-23,6,0,60,161,NA
13.712359,0,0,-49.61156481728789,6.220340535697547,-24,4,0,60,162,NA
13.792815,0,0,-49.95097967796758,2.213510607896312,-24,2,0,60,164,NA
13.873324,0,0,-49.9671727491726,-1.811531797773072,-24,0,0,60,166,NA
13.953943,0,0,-49.65905385295462,-5.829096879393292,-24,-1,0,60,166,NA
14.034445,0,0,-49.02960746359288,-9.802937925234293,-24,-3,0,60,159,NA
14.115061,0,0,-48.081060278350854,-13.719024838143248,-23,-4,0,60,159,NA
14.195527,0,0,-46.82235261914671,-17.540447406160563,-23,-6,0,60,162,NA
14.276143,0,0,-45.257797932074624,-21.253981423241676,-22,-8,0,60,160,NA
14.356607,0,0,-43.403140974972786,-24.82271849549598,-21,-9,0,60,160,NA
14.437182,0,0,-41.26479385740745,-28.235027676729292,-21,-11,0,60,162,NA
14.51778,0,0,-38.857175066955996,-31.466171451511755,-20,-13,0,60,162,NA
14.598476,0,0,-36.19421905375761,-34.496065095726635,-18,-14,0,60,159,NA
14.679073,0,0,-33.29911184177991,-37.29837999898431,-17,-15,0,60,159,NA
14.75951,0,0,-30.195101138280556,-39.852927963312915,-15,-17,0,60,162,NA
14.840085,0,0,-26.88881693860662,-42.15437727736115,-14,-18,0,60,165,NA
14.920578,0,0,-23.412898701785295,-44.1795900205054,-12,-19,0,60,165,NA
15.001119,0,0,-19.78252917625534,-45.92005596022947,-11,-19,0,60,157,NA
15.081669,0,0,-16.023334581233822,-47.36298923102126,-9,-20,0,60,161,NA
15.162332,0,0,-12.155261016262099,-48.499996181716746,-7,-21,0,60,157,NA
15.242954,0,0,-8.208931130185022,-49.3215312992194,-5,-21,0,60,157,NA
15.32343,0,0,-4.21952322497665,-49.82163810789327,-4,-22,0,60,159,NA
15.404064,0,0,-0.19238841645401525,-49.999629865602145,-2,-22,0,60,156,NA
15.484766,0,0,3.8396101493318806,-49.85235595136049,0,-22,0,60,160,NA
15.565364,0,0,7.840979516543428,-49.3813632884021,1,-22,0,60,151,NA
15.645993,0,0,11.79327844937157,-48.58928465634772,3,-21,0,60,151,NA
15.726461,0,0,15.660224555269636,-47.484285472970214,4,-21,0,60,156,NA
15.80704,0,0,19.43100500251693,-46.06990389171831,6,-20,0,60,158,NA
15.887469,0,0,23.070149395431898,-44.35953343839916,8,-20,0,60,161,NA
15.96808,0,0,26.566359477521058,-42.35833500163961,9,-19,0,60,161,NA
16.048612,0,0,29.88880979636617,-40.08315168442528,11,-18,0,60,161,NA
16.129284,0,0,33.02137424203749,-37.5444915156312,12,-17,0,60,155,NA
16.209847,0,0,35.93614725725481,-34.76482878290784,14,-16,0,60,156,NA
16.290377,0,0,38.615581110065875,-31.76219286403134,15,-14,0,60,146,NA
16.371035,0,0,41.049067068734836,-28.547751098580587,16,-13,0,60,118,NA
16.451547,0,0,43.21251230137001,-25.153106778367267,17,-11,0,60,118,NA
16.532222,0,0,45.09874209780435,-21.589429385598162,18,-10,0,60,91,NA
16.612764,0,0,46.68948268669559,-17.89112088296183,19,-8,0,60,68,NA
16.693425,0,0,47.979369245252315,-14.070541099322934,20,-6,0,60,62,NA
16.773991,0,0,48.956279748687436,-10.16280833078418,20,-5,0,60,62,NA
16.854432,0,0,49.61451103405417,-6.196797144631809,21,-3,0,60,60,NA
16.935057,0,0,49.95235644954975,-2.1822202311237744,21,-1,0,60,51,NA
17.015641,0,0,49.965874226922494,1.8470010122796199,21,0,0,60,55,NA
17.096233,0,0,49.654966416455835,5.863813620899177,21,1,0,60,64,NA
17.176677,0,0,49.02316875889917,9.835086417337308,21,3,0,60,64,NA
17.257148,0,0,48.07395485342294,13.743902820925838,20,5,0,60,66,NA
17.337554,0,0,46.814635009089955,17.56103496282861,20,7,0,60,67,NA
17.418097,0,0,45.250212447272524,21.270126315485356,19,9,0,60,68,NA
17.498637,0,0,43.39221553043977,24.841812159338573,19,10,0,60,68,NA
17.579224,0,0,41.251505069391804,28.254439111579305,18,12,0,60,68,NA
17.659698,0,0,38.846824791692605,31.47894857843153,17,13,0,60,69,NA
17.74018,0,0,36.189914341275134,34.50058115410765,15,15,0,60,69,NA
17.820608,0,0,33.30163401091309,37.29612811275718,14,16,0,60,69,NA
17.901191,0,0,30.191296845286082,39.85581005072935,13,17,0,60,69,NA
17.981935,0,0,26.878410283952086,42.161013514946944,11,18,0,60,69,NA
18.062368,0,0,23.404004314711994,44.184302439180165,10,19,0,60,70,NA
18.142976,0,0,19.769846398294227,45.92551767141937,8,20,0,60,70,NA
18.223377,0,0,16.01793265689546,47.36481640837597,7,21,0,60,70,NA
18.303888,0,0,12.156968137153513,48.49956830439044,5,22,0,60,70,NA
18.384557,0,0,8.208962095866257,49.321526145372175,3,22,0,60,69,NA
18.465166,0,0,4.211037627696266,49.82235604724175,1,22,0,60,69,NA
18.545581,0,0,0.19492318416990112,49.999620048079095,0,22,0,60,68,NA
18.62623,0,0,-3.8335171005027417,49.85282486118668,-1,23,0,60,68,NA
18.706747,0,0,-7.831247051075152,49.382907666772994,-3,22,0,60,68,NA
18.787207,0,0,-11.774665399184363,48.593798521387995,-5,22,0,60,67,NA
18.867717,0,0,-15.64400460556806,47.4896317094686,-7,22,0,60,67,NA
18.948357,0,0,-19.419046885715233,46.07494566519198,-8,21,0,60,67,NA
19.028935,0,0,-23.06467465885956,44.3623802661778,-10,20,0,60,68,NA
19.10939,0,0,-26.55575838409487,42.36498196205889,-12,20,0,60,68,NA
19.189936,0,0,-29.877812566145813,40.09134964381044,-13,19,0,60,68,NA
19.270362,0,0,-33.00252191704903,37.561064243637965,-15,18,0,60,68,NA
19.350828,0,0,-35.91445208814745,34.787240925491076,-16,16,0,60,70,NA
19.431291,0,0,-38.59429594625803,31.788053108245727,-17,15,0,60,73,NA
19.51172,0,0,-41.02372712189693,28.584153180182508,-19,14,0,60,81,NA
19.592216,0,0,-43.189167716894254,25.193169548946777,-20,12,0,60,99,NA
19.672774,0,0,-45.0765713372903,21.635681557884386,-21,11,0,60,99,NA
19.753268,0,0,-46.670065528412515,17.941710720376754,-21,9,0,60,122,NA
19.833722,0,0,-47.961070571289,14.132788460025733,-22,7,0,60,142,NA
19.914283,0,0,-48.94293886450939,10.226863414796211,-23,6,0,60,147,NA
19.994683,0,0,-49.60618926592448,6.263065264970452,-23,4,0,60,163,NA
20.075154,0,0,-49.94912418655254,2.25499290383623,-23,2,0,60,163,NA
20.15569,0,0,-49.96866206083956,-1.7699750985855485,-23,0,0,60,158,NA
20.236293,0,0,-49.66389144896548,-5.787735839287538,-23,-1,0,60,163,NA
20.316764,0,0,-49.03793413608659,-9.76119949928458,-23,-2,0,60,159,NA
20.397411,0,0,-48.09234895290844,-13.679399555232205,-23,-4,0,60,167,NA
20.47807,0,0,-46.834086206106285,-17.50909390114192,-22,-6,0,60,167,NA
20.558486,0,0,-45.275787314022324,-21.215632988327616,-22,-8,0,60,163,NA
20.639067,0,0,-43.420767822672055,-24.791872089247466,-21,-9,0,60,161,NA
20.719541,0,0,-41.288093650923855,-28.200945421608502,-20,-11,0,60,163,NA
20.800113,0,0,-38.88393056624345,-31.43310267408482,-19,-13,0,60,163,NA
20.880631,0,0,-36.229756539108266,-34.45873969136047,-18,-14,0,60,167,NA
20.961179,0,0,-33.339493873167626,-37.26228855399274,-17,-15,0,60,163,NA
21.041691,0,0,-30.234340452065485,-39.82316734551129,-15,-16,0,60,163,NA
21.122153,0,0,-26.936622045387416,-42.12384589260516,-14,-18,0,60,161,NA
21.202624,0,0,-23.463224630509764,-44.15288314411914,-12,-19,0,60,159,NA
21.283173,0,0,-19.834030891797873,-45.89783457401022,-11,-19,0,60,166,NA
21.363591,0,0,-16.083342841092012,-47.34264550123804,-9,-20,0,60,156,NA
21.444084,0,0,-12.224076599162267,-48.48269744246718,-7,-21,0,60,154,NA
21.524474,0,0,-8.291742482904093,-49.307676953971416,-5,-21,0,60,159,NA
21.604883,0,0,-4.303821345607616,-49.81442684428972,-4,-22,0,60,159,NA
