time,padx,pady,error_x,error_y,vx,vy,vz,h,tof,cam
2.03043,0,0,-36.28970998578903,-34.39559490904793,-23,-22,0,30,75,NA
2.110936,0,0,-33.406445005516375,-37.202277243381346,-12,-15,0,30,74,NA
2.191656,0,0,-30.297699342947286,-39.774984783458706,-11,-16,0,30,74,NA
2.272366,0,0,-26.99238987430225,-42.08813239945039,-10,-17,0,30,74,NA
2.35305,0,0,-23.512320050392063,-44.12675838817,-8,-18,0,30,74,NA
2.433653,0,0,-19.882859989648068,-45.8767030052515,-7,-18,0,30,74,NA
2.514095,0,0,-16.13175947857907,-47.32616967519424,-5,-19,0,30,74,NA
2.594627,0,0,-12.273037337525357,-48.47032653605408,-4,-19,0,30,74,NA
2.675128,0,0,-8.33470937205871,-49.3004322464146,-2,-20,0,30,74,NA
2.755513,0,0,-4.34971339904905,-49.81044060582212,0,-20,0,30,74,NA
2.835848,0,0,-0.3384590124459444,-49.99885444184591,0,-20,0,30,77,NA
2.916368,0,0,3.6839425340168637,-49.86410098864775,2,-20,0,30,79,NA
2.996872,0,0,7.681968754172722,-49.406349349652565,3,-19,0,30,79,NA
3.077644,0,0,11.643196648419305,-48.62546628883097,5,-19,0,30,79,NA
3.158357,0,0,15.525140277232829,-47.52862315881076,7,-19,0,30,79,NA
3.23911,0,0,19.309153394996212,-46.12110791349777,8,-18,0,30,82,NA
3.319934,0,0,22.969834422061457,-44.41156050650642,10,-17,0,40,87,NA
3.400562,0,0,26.4717720271484,-42.41751154585431,11,-16,0,40,87,NA
3.481238,0,0,29.80456523531324,-40.14583279910827,12,-15,0,40,93,NA
3.561666,0,0,32.93360206583171,-37.62150787740233,13,-14,0,40,95,NA
3.642155,0,0,35.85214179901667,-34.851455183725136,15,-13,0,40,6553,NA
3.722795,0,0,38.54264949774311,-31.850654148606157,16,-12,0,40,6553,NA
3.803417,0,0,40.98208611355184,-28.643823379245692,17,-11,0,30,92,NA
3.883969,0,0,43.1545364723069,-25.252445066969926,17,-9,0,30,92,NA
3.964467,0,0,45.045234526737744,-21.70084897950294,18,-8,0,30,6553,NA
4.045054,0,0,46.64589389098979,-18.00446008939232,19,-6,0,30,6553,NA
4.125662,0,0,47.94417593123405,-14.18999627466045,19,-5,0,30,6553,NA
4.206171,0,0,48.93000923777592,-10.288546835737444,19,-3,0,30,6553,NA
4.286951,0,0,49.60070540486542,-6.3063478606681365,20,-2,0,30,6553,NA
4.367714,0,0,49.94777241358775,-2.284738698504181,20,0,0,30,116,NA
4.448316,0,0,49.969532764459636,1.7452207028325035,20,1,0,30,123,NA
4.528867,0,0,49.667160529491504,5.759614999088161,20,2,0,30,126,NA
4.609585,0,0,49.04094055471698,9.746083803698555,19,4,0,30,126,NA
4.690232,0,0,48.09650124441412,13.664793011460914,19,5,0,30,138,NA
4.7709,0,0,46.838592411169024,17.49703577582157,18,7,0,30,139,NA
4.851626,0,0,45.278507411207144,21.20982712360617,18,8,0,30,146,NA
4.932036,0,0,43.4252288210831,24.784057412711373,17,10,0,30,146,NA
5.012585,0,0,41.289934717134436,28.19824978708389,16,11,0,30,137,NA
5.093168,0,0,38.8863573340802,31.430100433918863,15,12,0,30,135,NA
5.173621,0,0,36.234273441048,34.45399001856481,14,14,0,30,126,NA
5.254142,0,0,33.34580845373273,37.2566377786156,13,15,0,30,126,NA
5.334594,0,0,30.244145857606174,39.815721032575105,11,16,0,30,6553,NA
5.415091,0,0,26.943871096755718,42.11920951681562,10,17,0,40,6553,NA
5.495503,0,0,23.47425430162133,44.147020114417835,9,17,0,40,6553,NA
5.576094,0,0,19.84340671696371,45.893781821344376,7,18,0,40,6553,NA
5.656643,0,0,16.087031880425695,47.34139209273601,5,19,0,40,6553,NA
5.737303,0,0,12.220260107376621,48.483659545336096,4,19,0,40,6553,NA
5.817701,0,0,8.287132188424096,49.30845201475692,2,19,0,40,6553,NA
